strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆dpp ∆glt,0.0,0.031740740740740736,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.12555555555555564,0.03344444444444444,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.2511111111111113,0.03574074074074074,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.3766666666666669,0.0377777777777778,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.5022222222222221,0.04059259259259257,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.6277777777777778,0.042629629629629615,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.7533333333333334,0.045740740740740735,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.878888888888889,0.04955555555555556,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.0044444444444447,0.052481481481481476,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.13,0.05666666666666666,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.2555555555555555,0.060777777777777806,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.3811111111111112,0.06562962962962961,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.5066666666666668,0.0707037037037037,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.6322222222222225,0.07659259259259259,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.757777777777778,0.08344444444444445,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.8833333333333337,0.08955555555555555,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.0088888888888885,0.09655555555555555,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.134444444444444,0.1045185185185185,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.26,0.11148148148148147,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.3855555555555554,0.12062962962962963,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.511111111111111,0.12855555555555553,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.6366666666666667,0.13655555555555554,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.7622222222222224,0.1465185185185185,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.887777777777778,0.1544814814814815,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,3.0133333333333336,0.1635185185185185,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,3.1388888888888893,0.17337037037037034,1,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.0,0.03044444444444444,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.12555555555555564,0.03374074074074074,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.2511111111111113,0.0357777777777778,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.3766666666666665,0.03759259259259258,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.5022222222222221,0.041629629629629614,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.6277777777777778,0.044740740740740734,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.7533333333333334,0.04755555555555556,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.878888888888889,0.051481481481481475,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.0044444444444443,0.055666666666666656,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.13,0.059777777777777805,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.2555555555555555,0.0646296296296296,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.3811111111111112,0.0697037037037037,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.5066666666666668,0.07559259259259259,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.6322222222222225,0.08244444444444445,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.757777777777778,0.08855555555555555,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.8833333333333329,0.09555555555555555,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.0088888888888885,0.1025185185185185,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.134444444444444,0.11048148148148147,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.26,0.11862962962962963,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.3855555555555554,0.12655555555555553,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.511111111111111,0.13555555555555554,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.6366666666666667,0.1445185185185185,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.7622222222222224,0.1534814814814815,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.887777777777778,0.1625185185185185,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,3.0133333333333336,0.17237037037037034,2,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.0,0.031740740740740736,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.12555555555555564,0.03344444444444444,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.2511111111111113,0.03574074074074074,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.3766666666666669,0.0377777777777778,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.5022222222222221,0.04059259259259257,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.6277777777777778,0.043629629629629615,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.7533333333333334,0.05274074074074074,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,0.878888888888889,0.05655555555555557,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.0044444444444447,0.05848148148148148,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.13,0.05866666666666666,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.2555555555555555,0.06277777777777778,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.3811111111111112,0.06762962962962961,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.5066666666666668,0.0727037037037037,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.6322222222222225,0.07859259259259259,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.757777777777778,0.08444444444444445,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,1.8833333333333337,0.09155555555555556,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.0088888888888885,0.09855555555555555,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.134444444444444,0.1055185185185185,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.26,0.11348148148148147,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.3855555555555554,0.12162962962962963,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.511111111111111,0.12955555555555553,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.6366666666666667,0.13755555555555554,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.7622222222222224,0.1465185185185185,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,2.887777777777778,0.15548148148148144,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,3.0133333333333336,0.1645185185185185,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆glt,3.1388888888888893,0.17437037037037034,3,acetate,2021-08-12,1,GC075,Double KO
∆dpp ∆rbs,0.0,0.031703703703703706,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,0.12555555555555564,0.03359259259259259,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,0.25111111111111084,0.03570370370370371,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,0.3766666666666665,0.03770370370370371,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,0.5022222222222221,0.03974074074074073,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,0.6277777777777778,0.04244444444444444,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,0.7533333333333334,0.044740740740740734,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,0.878888888888889,0.047777777777777794,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.0044444444444443,0.04959259259259258,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.13,0.05262962962962962,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.2555555555555555,0.055740740740740743,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.3811111111111112,0.05955555555555557,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.5066666666666668,0.061481481481481456,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.632222222222222,0.06466666666666664,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.7577777777777777,0.06677777777777778,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,1.8833333333333333,0.06962962962962961,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.008888888888889,0.0717037037037037,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.1344444444444446,0.07559259259259259,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.2600000000000002,0.07844444444444444,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.385555555555556,0.08255555555555555,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.5111111111111106,0.08655555555555557,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.6366666666666663,0.09151851851851851,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.762222222222222,0.09648148148148146,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,2.8877777777777776,0.10262962962962961,1,acetate,2021-08-12,1,GC100,Double KO
∆dpp ∆rbs,3.013333333333333,0.10855555555555554,1,acetate,2021-08-12,1,GC100,Double KO
