strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
WT,0.0,0.031259259259259264,1,acetate,2021-07-27,1,GC001,WT
WT,0.12555555555555564,0.033296296296296296,1,acetate,2021-07-27,1,GC001,WT
WT,0.25111111111111084,0.03525925925925927,1,acetate,2021-07-27,1,GC001,WT
WT,0.3766666666666665,0.03737037037037039,1,acetate,2021-07-27,1,GC001,WT
WT,0.5022222222222221,0.04033333333333333,1,acetate,2021-07-27,1,GC001,WT
WT,0.6277777777777778,0.04240740740740741,1,acetate,2021-07-27,1,GC001,WT
WT,0.7533333333333334,0.046296296296296294,1,acetate,2021-07-27,1,GC001,WT
WT,0.878888888888889,0.04933333333333334,1,acetate,2021-07-27,1,GC001,WT
WT,1.0044444444444447,0.05344444444444445,1,acetate,2021-07-27,1,GC001,WT
WT,1.1299999999999994,0.05737037037037039,1,acetate,2021-07-27,1,GC001,WT
WT,1.255555555555555,0.06129629629629628,1,acetate,2021-07-27,1,GC001,WT
WT,1.3811111111111107,0.06622222222222221,1,acetate,2021-07-27,1,GC001,WT
WT,1.5066666666666664,0.07125925925925926,1,acetate,2021-07-27,1,GC001,WT
WT,1.632222222222222,0.07737037037037038,1,acetate,2021-07-27,1,GC001,WT
WT,1.7577777777777777,0.08237037037037036,1,acetate,2021-07-27,1,GC001,WT
WT,1.8833333333333333,0.08833333333333333,1,acetate,2021-07-27,1,GC001,WT
WT,2.008888888888889,0.09429629629629628,1,acetate,2021-07-27,1,GC001,WT
WT,2.1344444444444446,0.10125925925925926,1,acetate,2021-07-27,1,GC001,WT
WT,2.2600000000000002,0.10837037037037038,1,acetate,2021-07-27,1,GC001,WT
WT,2.385555555555556,0.11422222222222222,1,acetate,2021-07-27,1,GC001,WT
WT,2.5111111111111106,0.1222962962962963,1,acetate,2021-07-27,1,GC001,WT
WT,2.6366666666666663,0.1292962962962963,1,acetate,2021-07-27,1,GC001,WT
WT,2.762222222222222,0.13722222222222222,1,acetate,2021-07-27,1,GC001,WT
WT,2.8877777777777776,0.14540740740740743,1,acetate,2021-07-27,1,GC001,WT
WT,3.013333333333333,0.15337037037037038,1,acetate,2021-07-27,1,GC001,WT
WT,3.138888888888889,0.16133333333333333,1,acetate,2021-07-27,1,GC001,WT
WT,3.2644444444444445,0.17025925925925928,1,acetate,2021-07-27,1,GC001,WT
WT,3.39,0.1792962962962963,1,acetate,2021-07-27,1,GC001,WT
WT,0.0,0.030259259259259264,2,acetate,2021-07-27,1,GC001,WT
WT,0.12555555555555564,0.032296296296296295,2,acetate,2021-07-27,1,GC001,WT
WT,0.25111111111111084,0.03425925925925927,2,acetate,2021-07-27,1,GC001,WT
WT,0.3766666666666665,0.036370370370370386,2,acetate,2021-07-27,1,GC001,WT
WT,0.5022222222222221,0.03933333333333333,2,acetate,2021-07-27,1,GC001,WT
WT,0.6277777777777778,0.04240740740740741,2,acetate,2021-07-27,1,GC001,WT
WT,0.7533333333333334,0.04529629629629629,2,acetate,2021-07-27,1,GC001,WT
WT,0.878888888888889,0.04833333333333334,2,acetate,2021-07-27,1,GC001,WT
WT,1.0044444444444447,0.052444444444444446,2,acetate,2021-07-27,1,GC001,WT
WT,1.1299999999999994,0.05637037037037039,2,acetate,2021-07-27,1,GC001,WT
WT,1.255555555555555,0.06129629629629628,2,acetate,2021-07-27,1,GC001,WT
WT,1.3811111111111107,0.06622222222222221,2,acetate,2021-07-27,1,GC001,WT
WT,1.5066666666666664,0.07125925925925926,2,acetate,2021-07-27,1,GC001,WT
WT,1.632222222222222,0.07637037037037038,2,acetate,2021-07-27,1,GC001,WT
WT,1.7577777777777777,0.08237037037037036,2,acetate,2021-07-27,1,GC001,WT
WT,1.8833333333333333,0.08833333333333333,2,acetate,2021-07-27,1,GC001,WT
WT,2.008888888888889,0.09429629629629628,2,acetate,2021-07-27,1,GC001,WT
WT,2.1344444444444446,0.10025925925925926,2,acetate,2021-07-27,1,GC001,WT
WT,2.2600000000000002,0.10737037037037038,2,acetate,2021-07-27,1,GC001,WT
WT,2.385555555555556,0.11422222222222222,2,acetate,2021-07-27,1,GC001,WT
WT,2.5111111111111106,0.1212962962962963,2,acetate,2021-07-27,1,GC001,WT
WT,2.6366666666666663,0.1282962962962963,2,acetate,2021-07-27,1,GC001,WT
WT,2.762222222222222,0.13722222222222222,2,acetate,2021-07-27,1,GC001,WT
WT,2.8877777777777776,0.14440740740740743,2,acetate,2021-07-27,1,GC001,WT
WT,3.013333333333333,0.15337037037037038,2,acetate,2021-07-27,1,GC001,WT
WT,3.138888888888889,0.16233333333333333,2,acetate,2021-07-27,1,GC001,WT
WT,3.2644444444444445,0.17125925925925928,2,acetate,2021-07-27,1,GC001,WT
WT,3.39,0.1792962962962963,2,acetate,2021-07-27,1,GC001,WT
WT,0.0,0.031296296296296294,3,acetate,2021-07-27,1,GC001,WT
WT,0.1255555555555552,0.033259259259259266,3,acetate,2021-07-27,1,GC001,WT
WT,0.25111111111111084,0.036370370370370386,3,acetate,2021-07-27,1,GC001,WT
WT,0.3766666666666665,0.03833333333333333,3,acetate,2021-07-27,1,GC001,WT
WT,0.5022222222222221,0.04140740740740741,3,acetate,2021-07-27,1,GC001,WT
