well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
F9,0.091,GC001,1,acetate,2021-07-27,1,0.0,0.07966666666666666,WT,WT
F9,0.09,GC001,1,acetate,2021-07-27,1,0.12555555555555556,0.0794814814814815,WT,WT
F9,0.091,GC001,1,acetate,2021-07-27,1,0.2511111111111111,0.07962962962962962,WT,WT
F9,0.091,GC001,1,acetate,2021-07-27,1,0.37666666666666665,0.07955555555555556,WT,WT
F9,0.092,GC001,1,acetate,2021-07-27,1,0.5022222222222222,0.07962962962962962,WT,WT
F9,0.092,GC001,1,acetate,2021-07-27,1,0.6277777777777778,0.07955555555555556,WT,WT
F9,0.093,GC001,1,acetate,2021-07-27,1,0.7533333333333333,0.07966666666666668,WT,WT
F9,0.093,GC001,1,acetate,2021-07-27,1,0.8788888888888889,0.07966666666666666,WT,WT
F9,0.094,GC001,1,acetate,2021-07-27,1,1.0044444444444445,0.07962962962962962,WT,WT
F9,0.094,GC001,1,acetate,2021-07-27,1,1.13,0.07966666666666668,WT,WT
F9,0.095,GC001,1,acetate,2021-07-27,1,1.2555555555555555,0.07959259259259259,WT,WT
F9,0.095,GC001,1,acetate,2021-07-27,1,1.3811111111111112,0.07966666666666666,WT,WT
F9,0.095,GC001,1,acetate,2021-07-27,1,1.5066666666666666,0.07962962962962962,WT,WT
F9,0.096,GC001,1,acetate,2021-07-27,1,1.6322222222222222,0.07966666666666666,WT,WT
F9,0.097,GC001,1,acetate,2021-07-27,1,1.7577777777777779,0.07970370370370371,WT,WT
F9,0.097,GC001,1,acetate,2021-07-27,1,1.8833333333333333,0.07977777777777778,WT,WT
F9,0.098,GC001,1,acetate,2021-07-27,1,2.008888888888889,0.07962962962962962,WT,WT
F9,0.099,GC001,1,acetate,2021-07-27,1,2.1344444444444446,0.07962962962962962,WT,WT
F9,0.1,GC001,1,acetate,2021-07-27,1,2.26,0.07955555555555556,WT,WT
F9,0.1,GC001,1,acetate,2021-07-27,1,2.3855555555555554,0.07966666666666666,WT,WT
F9,0.101,GC001,1,acetate,2021-07-27,1,2.511111111111111,0.07959259259259259,WT,WT
F9,0.102,GC001,1,acetate,2021-07-27,1,2.6366666666666667,0.07966666666666668,WT,WT
F9,0.103,GC001,1,acetate,2021-07-27,1,2.7622222222222224,0.07959259259259259,WT,WT
F9,0.105,GC001,1,acetate,2021-07-27,1,2.887777777777778,0.07959259259259259,WT,WT
F9,0.106,GC001,1,acetate,2021-07-27,1,3.013333333333333,0.07966666666666666,WT,WT
F9,0.108,GC001,1,acetate,2021-07-27,1,3.138888888888889,0.07970370370370371,WT,WT
F9,0.109,GC001,1,acetate,2021-07-27,1,3.2644444444444445,0.07970370370370371,WT,WT
F9,0.111,GC001,1,acetate,2021-07-27,1,3.39,0.07974074074074074,WT,WT
F9,0.113,GC001,1,acetate,2021-07-27,1,3.5155555555555558,0.07970370370370371,WT,WT
F9,0.115,GC001,1,acetate,2021-07-27,1,3.641111111111111,0.07974074074074074,WT,WT
F9,0.117,GC001,1,acetate,2021-07-27,1,3.7666666666666666,0.07962962962962962,WT,WT
F9,0.12,GC001,1,acetate,2021-07-27,1,3.8922222222222222,0.07966666666666666,WT,WT
F9,0.122,GC001,1,acetate,2021-07-27,1,4.017777777777778,0.07959259259259259,WT,WT
