well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
C3,0.093,GC073,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆rbs ∆glt,Double KO
C4,0.097,GC069,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆flh ∆glt,Double KO
C5,0.093,GC075,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆dpp ∆glt,Double KO
C6,0.089,GC070,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆opp ∆glt,Double KO
C7,0.092,GC065,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆mgl ∆glt,Double KO
C8,0.093,GC098,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆nmp ∆glt,Double KO
C9,0.095,GC074,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆his ∆glt,Double KO
C10,0.09,GC097,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆pot ∆glt,Double KO
D3,0.093,GC073,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆rbs ∆glt,Double KO
D4,0.095,GC069,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆flh ∆glt,Double KO
D5,0.091,GC075,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆dpp ∆glt,Double KO
D6,0.093,GC070,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆opp ∆glt,Double KO
D7,0.094,GC065,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆mgl ∆glt,Double KO
D8,0.092,GC098,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆nmp ∆glt,Double KO
D9,0.09,GC074,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆his ∆glt,Double KO
D10,0.096,GC097,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆pot ∆glt,Double KO
E3,0.091,GC073,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆rbs ∆glt,Double KO
E4,0.096,GC069,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆flh ∆glt,Double KO
E5,0.091,GC075,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆dpp ∆glt,Double KO
E6,0.095,GC070,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆opp ∆glt,Double KO
E7,0.093,GC065,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆mgl ∆glt,Double KO
E8,0.095,GC098,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆nmp ∆glt,Double KO
E9,0.094,GC074,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆his ∆glt,Double KO
E10,0.091,GC097,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆pot ∆glt,Double KO
F3,0.091,GC084,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆mal ∆glt,Double KO
F4,0.093,GC084,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆mal ∆glt,Double KO
F5,0.092,GC084,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆mal ∆glt,Double KO
F6,0.088,GC106,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆flh ∆rbs,Double KO
F7,0.09,GC106,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆flh ∆rbs,Double KO
F8,0.088,GC106,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆flh ∆rbs,Double KO
F9,0.096,GC100,1,acetate,2021-08-13,2,0.0,0.07907407407407409,∆dpp ∆rbs,Double KO
F10,0.096,GC100,2,acetate,2021-08-13,2,0.0,0.07907407407407409,∆dpp ∆rbs,Double KO
F11,0.093,GC100,3,acetate,2021-08-13,2,0.0,0.07907407407407409,∆dpp ∆rbs,Double KO
C3,0.093,GC073,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆rbs ∆glt,Double KO
C4,0.099,GC069,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆flh ∆glt,Double KO
C5,0.093,GC075,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆dpp ∆glt,Double KO
C6,0.09,GC070,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆opp ∆glt,Double KO
C7,0.092,GC065,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆mgl ∆glt,Double KO
C8,0.093,GC098,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆nmp ∆glt,Double KO
C9,0.095,GC074,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆his ∆glt,Double KO
C10,0.089,GC097,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆pot ∆glt,Double KO
D3,0.093,GC073,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆rbs ∆glt,Double KO
D4,0.095,GC069,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆flh ∆glt,Double KO
D5,0.091,GC075,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆dpp ∆glt,Double KO
D6,0.093,GC070,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆opp ∆glt,Double KO
D7,0.094,GC065,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆mgl ∆glt,Double KO
D8,0.092,GC098,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆nmp ∆glt,Double KO
D9,0.09,GC074,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆his ∆glt,Double KO
D10,0.097,GC097,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆pot ∆glt,Double KO
E3,0.092,GC073,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆rbs ∆glt,Double KO
E4,0.098,GC069,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆flh ∆glt,Double KO
E5,0.091,GC075,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆dpp ∆glt,Double KO
E6,0.095,GC070,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆opp ∆glt,Double KO
E7,0.093,GC065,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆mgl ∆glt,Double KO
E8,0.095,GC098,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆nmp ∆glt,Double KO
E9,0.094,GC074,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆his ∆glt,Double KO
E10,0.091,GC097,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆pot ∆glt,Double KO
F3,0.091,GC084,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆mal ∆glt,Double KO
F4,0.093,GC084,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆mal ∆glt,Double KO
F5,0.092,GC084,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆mal ∆glt,Double KO
F6,0.089,GC106,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆flh ∆rbs,Double KO
F7,0.091,GC106,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆flh ∆rbs,Double KO
F8,0.089,GC106,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆flh ∆rbs,Double KO
F9,0.097,GC100,1,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆dpp ∆rbs,Double KO
F10,0.097,GC100,2,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆dpp ∆rbs,Double KO
F11,0.094,GC100,3,acetate,2021-08-13,2,0.12555555555555556,0.07896296296296297,∆dpp ∆rbs,Double KO
C3,0.094,GC073,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆rbs ∆glt,Double KO
C4,0.1,GC069,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆flh ∆glt,Double KO
C5,0.094,GC075,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆dpp ∆glt,Double KO
C6,0.09,GC070,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆opp ∆glt,Double KO
C7,0.092,GC065,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆mgl ∆glt,Double KO
C8,0.094,GC098,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆nmp ∆glt,Double KO
C9,0.095,GC074,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆his ∆glt,Double KO
C10,0.09,GC097,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆pot ∆glt,Double KO
D3,0.094,GC073,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆rbs ∆glt,Double KO
D4,0.097,GC069,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆flh ∆glt,Double KO
D5,0.092,GC075,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆dpp ∆glt,Double KO
D6,0.093,GC070,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆opp ∆glt,Double KO
D7,0.094,GC065,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆mgl ∆glt,Double KO
D8,0.093,GC098,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆nmp ∆glt,Double KO
D9,0.091,GC074,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆his ∆glt,Double KO
D10,0.097,GC097,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆pot ∆glt,Double KO
E3,0.093,GC073,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆rbs ∆glt,Double KO
E4,0.099,GC069,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆flh ∆glt,Double KO
E5,0.092,GC075,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆dpp ∆glt,Double KO
E6,0.095,GC070,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆opp ∆glt,Double KO
E7,0.094,GC065,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆mgl ∆glt,Double KO
E8,0.095,GC098,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆nmp ∆glt,Double KO
E9,0.095,GC074,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆his ∆glt,Double KO
E10,0.091,GC097,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆pot ∆glt,Double KO
F3,0.092,GC084,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆mal ∆glt,Double KO
F4,0.093,GC084,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆mal ∆glt,Double KO
F5,0.092,GC084,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆mal ∆glt,Double KO
F6,0.09,GC106,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆flh ∆rbs,Double KO
F7,0.092,GC106,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆flh ∆rbs,Double KO
F8,0.089,GC106,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆flh ∆rbs,Double KO
F9,0.098,GC100,1,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆dpp ∆rbs,Double KO
F10,0.098,GC100,2,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆dpp ∆rbs,Double KO
F11,0.095,GC100,3,acetate,2021-08-13,2,0.2511111111111111,0.07903703703703704,∆dpp ∆rbs,Double KO
C3,0.095,GC073,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆rbs ∆glt,Double KO
C4,0.102,GC069,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆flh ∆glt,Double KO
C5,0.094,GC075,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆dpp ∆glt,Double KO
C6,0.09,GC070,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆opp ∆glt,Double KO
C7,0.093,GC065,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆mgl ∆glt,Double KO
C8,0.094,GC098,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆nmp ∆glt,Double KO
C9,0.095,GC074,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆his ∆glt,Double KO
C10,0.09,GC097,1,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆pot ∆glt,Double KO
D3,0.096,GC073,2,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆rbs ∆glt,Double KO
D4,0.098,GC069,2,acetate,2021-08-13,2,0.37666666666666665,0.07907407407407406,∆flh ∆glt,Double KO
