strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆dpp ∆glt,0.0,0.031777777777777794,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.12555555555555564,0.033814814814814825,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.2511111111111113,0.0358888888888889,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.3766666666666669,0.03866666666666664,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.5022222222222221,0.041666666666666644,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.6277777777777778,0.044629629629629616,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.7533333333333334,0.04766666666666668,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.8786111111111112,0.05181481481481483,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.0044444444444447,0.05581481481481483,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.13,0.059777777777777805,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.2555555555555555,0.06377777777777778,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.3811111111111112,0.06870370370370371,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.5066666666666668,0.07374074074074075,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.6322222222222225,0.0797777777777778,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.757777777777778,0.08570370370370371,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.8833333333333337,0.09277777777777778,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.0088888888888885,0.09981481481481483,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.134444444444444,0.10777777777777779,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.26,0.11681481481481483,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.3855555555555554,0.1256296296296296,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.511111111111111,0.13474074074074074,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.6366666666666667,0.14474074074074073,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.7622222222222224,0.15492592592592597,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,2.887777777777778,0.16459259259259257,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,3.0133333333333336,0.17574074074074075,1,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.0,0.030814814814814823,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.12555555555555564,0.0338888888888889,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.2511111111111113,0.03566666666666665,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.3766666666666665,0.03866666666666664,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.5022222222222221,0.041629629629629614,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.6277777777777778,0.044666666666666674,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.7530555555555556,0.047814814814814824,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,0.878888888888889,0.05181481481481483,2,acetate,2021-08-13,2,GC075,Double KO
∆dpp ∆glt,1.0044444444444443,0.0557777777777778,2,acetate,2021-08-13,2,GC075,Double KO
