strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆his ∆dpp,0.0,0.030444444444444427,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.12555555555555564,0.030407407407407397,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.2511111111111113,0.030222222222222206,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.3766666666666669,0.03029629629629628,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.5022222222222226,0.031296296296296294,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.6277777777777782,0.03125925925925924,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.7533333333333321,0.031333333333333324,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.8788888888888877,0.0324074074074074,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,1.0044444444444434,0.03222222222222221,1,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.0,0.030296296296296293,2,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.12555555555555564,0.030259259259259236,2,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.2511111111111095,0.030333333333333323,2,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.37666666666666515,0.0314074074074074,2,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.5022222222222208,0.031222222222222207,2,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.0,0.03029629629629628,3,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.12555555555555564,0.030296296296296293,3,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.2511111111111113,0.03125925925925924,3,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.37666666666666515,0.031333333333333324,3,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.5022222222222208,0.0314074074074074,3,acetate,2021-08-19,2,GC081,Double KO
∆his ∆dpp,0.6277777777777764,0.031222222222222207,3,acetate,2021-08-19,2,GC081,Double KO
∆his ∆opp,0.0,0.03062962962962963,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.12555555555555564,0.03266666666666665,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.2511111111111113,0.033851851851851855,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.3766666666666669,0.03566666666666665,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.5022222222222226,0.037666666666666654,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.6277777777777782,0.039703703703703686,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.7533333333333339,0.041629629629629614,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.8788888888888895,0.04370370370370369,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.0044444444444451,0.04659259259259259,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.1300000000000008,0.048555555555555546,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.2555555555555555,0.051703703703703696,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.3811111111111112,0.05474074074074074,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.5066666666666668,0.05851851851851851,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.6322222222222225,0.061592592592592574,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.757777777777778,0.06555555555555553,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.8833333333333337,0.06959259259259258,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.0088888888888894,0.07362962962962961,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.134444444444445,0.07862962962962962,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.2600000000000007,0.08648148148148148,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.3855555555555563,0.09255555555555553,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.511111111111111,0.09859259259259258,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.6366666666666667,0.10559259259259259,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.7622222222222224,0.11155555555555555,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.887777777777778,0.1185925925925926,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.0133333333333336,0.12351851851851851,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.1388888888888893,0.1306296296296296,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.264444444444445,0.13851851851851849,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.3900000000000006,0.1465185185185185,1,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.0,0.03062962962962963,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.12555555555555564,0.03166666666666665,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.2511111111111113,0.032851851851851854,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.3766666666666669,0.03466666666666665,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.5022222222222226,0.03666666666666665,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.6277777777777782,0.038703703703703685,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.7533333333333339,0.04062962962962961,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.8788888888888895,0.04270370370370369,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.0044444444444451,0.04559259259259259,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.1300000000000008,0.048555555555555546,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.2555555555555555,0.050703703703703695,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.3811111111111112,0.05374074074074074,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.5066666666666668,0.05751851851851851,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.6322222222222225,0.0605925925925926,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.757777777777778,0.06455555555555553,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.8833333333333337,0.06859259259259258,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.0088888888888894,0.07462962962962962,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.134444444444445,0.07862962962962962,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.2600000000000007,0.08648148148148148,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.3855555555555563,0.09055555555555556,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.511111111111111,0.09559259259259258,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.6366666666666667,0.10259259259259258,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.7622222222222224,0.10855555555555554,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.887777777777778,0.1165925925925926,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.0133333333333336,0.12351851851851851,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.1388888888888893,0.1326296296296296,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.264444444444445,0.1405185185185185,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.3900000000000006,0.1495185185185185,2,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.0,0.03185185185185185,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.12555555555555564,0.03266666666666665,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.2511111111111113,0.03466666666666665,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.3766666666666669,0.0367037037037037,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.5022222222222226,0.03862962962962961,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.6277777777777782,0.040703703703703686,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.7533333333333339,0.043592592592592586,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,0.8788888888888895,0.045555555555555544,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.0044444444444443,0.048703703703703694,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.13,0.05174074074074074,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.2555555555555555,0.05551851851851851,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.3811111111111112,0.0585925925925926,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.5066666666666668,0.06255555555555553,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.6322222222222225,0.06759259259259258,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.757777777777778,0.07362962962962961,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,1.8833333333333337,0.07862962962962962,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.0088888888888894,0.08548148148148148,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.134444444444445,0.09155555555555556,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.26,0.09459259259259258,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.3855555555555554,0.10059259259259258,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.511111111111111,0.10755555555555554,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.6366666666666667,0.1155925925925926,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.7622222222222224,0.12251851851851851,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,2.887777777777778,0.1306296296296296,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.0133333333333336,0.13851851851851849,3,acetate,2021-08-19,2,GC109,Double KO
∆his ∆opp,3.1388888888888893,0.1475185185185185,3,acetate,2021-08-19,2,GC109,Double KO
∆mal ∆dpp,0.0,0.030888888888888882,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,0.12555555555555542,0.03296296296296296,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,0.25111111111111106,0.034851851851851856,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,0.3766666666666667,0.03788888888888889,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,0.5022222222222221,0.03985185185185185,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,0.6277777777777778,0.042814814814814806,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,0.7533333333333334,0.044777777777777764,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,0.8788888888888886,0.047851851851851854,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.0044444444444443,0.05174074074074074,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.13,0.05374074074074073,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.2555555555555555,0.057740740740740745,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.3811111111111112,0.060740740740740734,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.5066666666666668,0.06470370370370368,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.632222222222222,0.06762962962962961,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.7577777777777777,0.07177777777777776,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,1.8833333333333333,0.07574074074074073,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.008888888888889,0.08062962962962962,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.1344444444444446,0.08577777777777777,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.26,0.0907037037037037,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.3855555555555554,0.09577777777777775,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.511111111111111,0.1017037037037037,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.6366666666666667,0.10777777777777776,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.7622222222222224,0.1137037037037037,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,2.887777777777778,0.12166666666666666,1,acetate,2021-08-19,2,GC107,Double KO
∆mal ∆dpp,3.0133333333333336,0.1277407407407407,1,acetate,2021-08-19,2,GC107,Double KO
