strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆his ∆dpp,0.0,0.030888888888888896,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.12555555555555564,0.03185185185185185,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.2511111111111112,0.03192592592592594,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.3766666666666666,0.033037037037037045,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.5022222222222222,0.03377777777777777,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.6277777777777779,0.034777777777777755,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.7533333333333333,0.035,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.8788888888888889,0.03585185185185186,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.0044444444444447,0.036777777777777756,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.13,0.03785185185185186,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.2555555555555555,0.03877777777777776,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.3811111111111112,0.03977777777777776,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.5066666666666664,0.039888888888888877,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.632222222222222,0.04074074074074073,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.7577777777777777,0.040814814814814804,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,1.8833333333333333,0.042814814814814806,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.008888888888889,0.042814814814814806,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.1344444444444446,0.0436296296296296,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.26,0.04481481481481481,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.3855555555555554,0.0456296296296296,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.511111111111111,0.0456296296296296,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.6366666666666667,0.04662962962962962,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.7622222222222224,0.04677777777777775,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,2.8877777777777776,0.047777777777777766,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.013333333333333,0.048851851851851855,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.138888888888889,0.049703703703703694,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.2644444444444445,0.04981481481481481,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.39,0.05062962962962961,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.5155555555555558,0.05159259259259258,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.6411111111111114,0.05277777777777777,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.766666666666666,0.05377777777777777,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,3.892222222222222,0.05374074074074073,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.017777777777778,0.054666666666666655,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.1433333333333335,0.05562962962962961,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.268888888888889,0.0567037037037037,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.394444444444445,0.05681481481481483,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.5200000000000005,0.0577037037037037,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.645555555555556,0.05866666666666666,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.771111111111112,0.058777777777777776,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,4.896666666666667,0.05962962962962963,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.022222222222223,0.06062962962962962,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.147777777777778,0.06059259259259259,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.273333333333333,0.06151851851851847,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.398888888888889,0.061629629629629604,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.524444444444445,0.06251851851851849,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.6497222222222225,0.06262962962962959,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.775555555555556,0.0636296296296296,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,5.901111111111112,0.06459259259259256,1,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.0,0.030888888888888896,2,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.12555555555555564,0.03185185185185185,2,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.2511111111111112,0.03192592592592594,2,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.3766666666666666,0.033037037037037045,2,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.5022222222222222,0.03277777777777777,2,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.6277777777777779,0.033777777777777754,2,acetate,2021-08-20,1,GC081,Double KO
∆his ∆dpp,0.7533333333333333,0.035,2,acetate,2021-08-20,1,GC081,Double KO
