strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆mal ∆dpp,0.0,0.03079487179487178,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.12555555555555542,0.03264102564102564,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.25111111111111106,0.03471794871794871,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.3766666666666667,0.036769230769230776,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.5022222222222221,0.03876923076923075,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.6277777777777778,0.04158974358974357,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.7533333333333334,0.043538461538461526,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.8788888888888888,0.046615384615384614,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.0044444444444445,0.049666666666666665,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.1300000000000001,0.05164102564102563,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.2555555555555553,0.054435897435897426,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.381111111111111,0.05858974358974359,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.5066666666666666,0.061538461538461514,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.6322222222222222,0.06566666666666665,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.7577777777777779,0.06953846153846154,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,1.8833333333333335,0.07356410256410255,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.0088888888888885,0.07748717948717948,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.134444444444444,0.08251282051282051,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.26,0.08758974358974357,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.3855555555555554,0.09348717948717947,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.511111111111111,0.09856410256410254,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.6366666666666667,0.1045128205128205,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.7622222222222224,0.11053846153846153,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,2.887777777777778,0.11851282051282051,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,3.0133333333333336,0.12543589743589742,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,3.1388888888888893,0.13148717948717947,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,3.264444444444445,0.1405128205128205,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,3.3900000000000006,0.14956410256410257,1,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.0,0.03079487179487178,2,acetate,2021-08-19,1,GC107,Double KO
∆mal ∆dpp,0.12555555555555542,0.03364102564102564,2,acetate,2021-08-19,1,GC107,Double KO
