strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆dpp ∆flh,0.0,0.03103703703703703,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.12555555555555553,0.03296296296296297,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.25111111111111095,0.03507407407407409,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.3766666666666666,0.03692592592592592,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.5022222222222222,0.03885185185185183,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.6277777777777777,0.04199999999999998,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.7533333333333333,0.04481481481481482,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.8788888888888889,0.04807407407407409,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.0044444444444443,0.050962962962962974,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.13,0.054851851851851846,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.2555555555555555,0.05803703703703704,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.3811111111111107,0.06170370370370369,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.5066666666666664,0.06588888888888887,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.632222222222222,0.07085185185185183,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.7577777777777777,0.07585185185185184,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.8833333333333333,0.08077777777777777,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.008888888888889,0.08685185185185185,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.134444444444444,0.08985185185185185,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.26,0.09474074074074072,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.3855555555555554,0.09881481481481481,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.511111111111111,0.10488888888888888,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.6366666666666667,0.11066666666666665,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.762222222222222,0.11788888888888889,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.8877777777777776,0.12385185185185185,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.013333333333333,0.13166666666666665,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.138888888888889,0.13985185185185184,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.2644444444444445,0.1478888888888889,1,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.0,0.03188888888888888,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.12555555555555564,0.03303703703703703,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.2511111111111112,0.035962962962962974,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.3766666666666666,0.038074074074074093,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.5022222222222222,0.039925925925925906,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.6277777777777779,0.041851851851851835,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.7533333333333333,0.044999999999999984,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.8788888888888889,0.047814814814814824,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.0044444444444447,0.05107407407407409,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.13,0.053962962962962976,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.2555555555555555,0.05785185185185185,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.3811111111111112,0.06103703703703704,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.5066666666666664,0.0647037037037037,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.632222222222222,0.06988888888888888,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.7577777777777777,0.07485185185185184,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.8833333333333333,0.07885185185185184,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.008888888888889,0.08377777777777777,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.1344444444444446,0.08785185185185185,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.26,0.09385185185185183,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.3855555555555554,0.09974074074074073,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.511111111111111,0.10681481481481482,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.6366666666666667,0.11088888888888888,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.7622222222222224,0.11666666666666665,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.8877777777777776,0.1238888888888889,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.013333333333333,0.13085185185185183,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.138888888888889,0.13766666666666666,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.2644444444444445,0.14585185185185184,2,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.0,0.03103703703703703,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.12555555555555553,0.03196296296296297,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.25111111111111095,0.03507407407407409,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.3766666666666666,0.03692592592592592,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.5022222222222222,0.03885185185185183,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.6277777777777777,0.04199999999999998,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.7533333333333333,0.04481481481481482,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,0.8788888888888889,0.04807407407407409,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.0044444444444443,0.050962962962962974,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.13,0.054851851851851846,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.2555555555555555,0.05903703703703704,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.3811111111111107,0.06170370370370369,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.5066666666666664,0.06588888888888887,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.632222222222222,0.07085185185185183,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.7577777777777777,0.07485185185185184,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,1.8833333333333333,0.07977777777777777,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.008888888888889,0.08385185185185184,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.134444444444444,0.08885185185185185,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.26,0.09474074074074072,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.3855555555555554,0.09981481481481481,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.511111111111111,0.10588888888888888,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.6366666666666667,0.11166666666666665,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.762222222222222,0.11888888888888889,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,2.8877777777777776,0.12585185185185183,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.013333333333333,0.13366666666666666,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.138888888888889,0.14185185185185184,3,acetate,2021-08-17,2,GC071,Double KO
∆dpp ∆flh,3.2644444444444445,0.1498888888888889,3,acetate,2021-08-17,2,GC071,Double KO
∆his ∆flh,0.0,0.030888888888888882,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.12555555555555564,0.03303703703703703,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.2511111111111112,0.03496296296296297,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.3766666666666666,0.03607407407407409,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.5022222222222222,0.038925925925925906,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.6277777777777779,0.040851851851851834,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.7533333333333333,0.043999999999999984,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.8788888888888889,0.04581481481481482,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.0044444444444447,0.04907407407407409,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.13,0.051962962962962975,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.2555555555555555,0.054851851851851846,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.3811111111111112,0.05803703703703704,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.5066666666666664,0.06070370370370372,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.632222222222222,0.06388888888888887,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.7577777777777777,0.06685185185185183,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.8833333333333333,0.07085185185185183,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.008888888888889,0.07477777777777776,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.1344444444444446,0.07885185185185184,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.26,0.08385185185185184,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.3855555555555554,0.08874074074074075,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.511111111111111,0.09381481481481481,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.6366666666666667,0.09988888888888887,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.7622222222222224,0.10566666666666664,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.8877777777777776,0.11188888888888888,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.013333333333333,0.11785185185185185,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.138888888888889,0.12466666666666663,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.2644444444444445,0.13185185185185183,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.39,0.1398888888888889,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.5155555555555558,0.14766666666666667,1,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.0,0.030888888888888882,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.12555555555555564,0.03303703703703703,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.2511111111111112,0.03496296296296297,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.3766666666666666,0.03707407407407409,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.5022222222222222,0.038925925925925906,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.6277777777777779,0.041851851851851835,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.7533333333333333,0.043999999999999984,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.8788888888888889,0.04681481481481482,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.0044444444444447,0.04907407407407409,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.13,0.051962962962962975,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.2555555555555555,0.054851851851851846,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.3811111111111112,0.05803703703703704,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.5066666666666664,0.06070370370370372,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.632222222222222,0.06488888888888887,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.7577777777777777,0.06785185185185183,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.8833333333333333,0.07185185185185183,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.008888888888889,0.07577777777777776,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.1344444444444446,0.08085185185185184,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.26,0.08585185185185185,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.3855555555555554,0.09074074074074075,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.511111111111111,0.09581481481481481,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.6366666666666667,0.10188888888888888,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.7622222222222224,0.10766666666666665,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.8877777777777776,0.11388888888888889,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.013333333333333,0.12085185185185185,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.138888888888889,0.12766666666666665,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.2644444444444445,0.13585185185185183,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,3.39,0.1438888888888889,2,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.0,0.03003703703703703,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.12555555555555553,0.03196296296296297,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.25111111111111095,0.03407407407407409,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.3766666666666666,0.03692592592592592,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.5022222222222222,0.03885185185185183,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.6277777777777777,0.04099999999999998,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.7533333333333333,0.04381481481481482,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,0.8788888888888889,0.04707407407407409,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.0044444444444443,0.04996296296296297,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.13,0.052851851851851844,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.2555555555555555,0.05603703703703704,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.3811111111111107,0.058703703703703716,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.5066666666666664,0.06188888888888887,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.632222222222222,0.06585185185185183,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.7577777777777777,0.06985185185185183,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,1.8833333333333333,0.07377777777777776,3,acetate,2021-08-17,2,GC068,Double KO
∆his ∆flh,2.008888888888889,0.07885185185185184,3,acetate,2021-08-17,2,GC068,Double KO
