strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,identifier,class
∆nmp,2.0088888888888894,0.2785185185185185,2,glucose,2021-07-22,GC052,Single KO
∆nmp,2.134444444444445,0.31444444444444447,2,glucose,2021-07-22,GC052,Single KO
∆nmp,0.0,0.030518518518518528,3,glucose,2021-07-22,GC052,Single KO
∆nmp,0.1255555555555552,0.03448148148148149,3,glucose,2021-07-22,GC052,Single KO
∆nmp,0.25111111111111084,0.03862962962962961,3,glucose,2021-07-22,GC052,Single KO
∆nmp,0.3766666666666665,0.04344444444444444,3,glucose,2021-07-22,GC052,Single KO
∆nmp,0.5022222222222221,0.049444444444444444,3,glucose,2021-07-22,GC052,Single KO
∆nmp,0.6277777777777778,0.05548148148148149,3,glucose,2021-07-22,GC052,Single KO
∆nmp,0.7533333333333334,0.06444444444444443,3,glucose,2021-07-22,GC052,Single KO
∆nmp,0.8788888888888886,0.07340740740740741,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.0044444444444443,0.08448148148148148,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.13,0.09751851851851852,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.2555555555555555,0.10848148148148148,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.3811111111111112,0.12948148148148148,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.5066666666666664,0.1424814814814815,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.632222222222222,0.16355555555555557,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.7577777777777777,0.18851851851851853,3,glucose,2021-07-22,GC052,Single KO
∆nmp,1.8833333333333333,0.21544444444444444,3,glucose,2021-07-22,GC052,Single KO
∆nmp,2.008888888888889,0.24751851851851853,3,glucose,2021-07-22,GC052,Single KO
∆nmp,2.1344444444444446,0.2815185185185185,3,glucose,2021-07-22,GC052,Single KO
∆nmp,2.2600000000000002,0.3194444444444445,3,glucose,2021-07-22,GC052,Single KO
∆opp,0.0,0.03044444444444444,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.1255555555555552,0.03340740740740741,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.25111111111111084,0.03748148148148148,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.3766666666666665,0.041518518518518524,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.5022222222222221,0.046481481481481485,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.6277777777777778,0.05148148148148149,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.753333333333333,0.056481481481481494,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.8788888888888886,0.06355555555555555,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.0044444444444443,0.07151851851851852,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.13,0.07944444444444446,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.2555555555555555,0.09051851851851854,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.3811111111111112,0.10051851851851852,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.5066666666666668,0.11544444444444446,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.6322222222222216,0.12948148148148148,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.7577777777777772,0.15244444444444447,1,glucose,2021-07-22,GC053,Single KO
∆opp,1.8833333333333329,0.1794074074074074,1,glucose,2021-07-22,GC053,Single KO
∆opp,2.0088888888888885,0.2115185185185185,1,glucose,2021-07-22,GC053,Single KO
∆opp,2.134444444444444,0.23055555555555557,1,glucose,2021-07-22,GC053,Single KO
∆opp,2.259722222222222,0.2873703703703704,1,glucose,2021-07-22,GC053,Single KO
∆opp,2.3855555555555554,0.3183703703703704,1,glucose,2021-07-22,GC053,Single KO
∆opp,0.0,0.03044444444444444,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.1255555555555552,0.03340740740740741,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.25111111111111084,0.036481481481481476,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.3766666666666665,0.04051851851851852,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.5022222222222221,0.045481481481481484,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.6277777777777778,0.05048148148148149,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.753333333333333,0.056481481481481494,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.8788888888888886,0.06355555555555555,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.0044444444444443,0.07151851851851852,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.13,0.07944444444444446,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.2555555555555555,0.09051851851851854,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.3811111111111112,0.09951851851851852,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.5066666666666668,0.11444444444444446,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.6322222222222216,0.13048148148148148,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.7577777777777772,0.14744444444444446,2,glucose,2021-07-22,GC053,Single KO
∆opp,1.8833333333333329,0.1724074074074074,2,glucose,2021-07-22,GC053,Single KO
∆opp,2.0088888888888885,0.19551851851851854,2,glucose,2021-07-22,GC053,Single KO
∆opp,2.134444444444444,0.21455555555555555,2,glucose,2021-07-22,GC053,Single KO
∆opp,2.259722222222222,0.2543703703703704,2,glucose,2021-07-22,GC053,Single KO
∆opp,2.3855555555555554,0.2793703703703704,2,glucose,2021-07-22,GC053,Single KO
∆opp,2.511111111111111,0.3235555555555556,2,glucose,2021-07-22,GC053,Single KO
∆opp,2.6366666666666667,0.32944444444444443,2,glucose,2021-07-22,GC053,Single KO
∆opp,0.0,0.03044444444444444,3,glucose,2021-07-22,GC053,Single KO
∆opp,0.1255555555555552,0.034407407407407414,3,glucose,2021-07-22,GC053,Single KO
∆opp,0.25111111111111084,0.03748148148148148,3,glucose,2021-07-22,GC053,Single KO
∆opp,0.3766666666666665,0.041518518518518524,3,glucose,2021-07-22,GC053,Single KO
∆opp,0.5022222222222221,0.046481481481481485,3,glucose,2021-07-22,GC053,Single KO
∆opp,0.6277777777777778,0.05148148148148149,3,glucose,2021-07-22,GC053,Single KO
∆opp,0.753333333333333,0.057481481481481494,3,glucose,2021-07-22,GC053,Single KO
∆opp,0.8788888888888886,0.06455555555555555,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.0044444444444443,0.07151851851851852,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.13,0.07944444444444446,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.2555555555555555,0.09151851851851854,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.3811111111111112,0.10051851851851852,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.5066666666666668,0.11544444444444446,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.6322222222222216,0.12948148148148148,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.7577777777777772,0.14844444444444446,3,glucose,2021-07-22,GC053,Single KO
∆opp,1.8833333333333329,0.1704074074074074,3,glucose,2021-07-22,GC053,Single KO
∆opp,2.0088888888888885,0.19251851851851853,3,glucose,2021-07-22,GC053,Single KO
∆opp,2.134444444444444,0.21355555555555555,3,glucose,2021-07-22,GC053,Single KO
∆opp,2.259722222222222,0.2543703703703704,3,glucose,2021-07-22,GC053,Single KO
∆opp,2.3855555555555554,0.2823703703703704,3,glucose,2021-07-22,GC053,Single KO
∆opp,2.511111111111111,0.33155555555555555,3,glucose,2021-07-22,GC053,Single KO
∆opp,2.6366666666666667,0.34144444444444444,3,glucose,2021-07-22,GC053,Single KO
∆pot,0.0,0.031481481481481485,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.12555555555555564,0.034444444444444444,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.25111111111111084,0.039407407407407405,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.3766666666666665,0.04448148148148147,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.5022222222222221,0.05151851851851853,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.6277777777777778,0.059481481481481496,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.7533333333333334,0.06848148148148148,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.8788888888888886,0.07948148148148149,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.0044444444444443,0.09355555555555554,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.13,0.10151851851851852,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.2555555555555555,0.11644444444444446,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.3811111111111112,0.13451851851851854,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.5066666666666668,0.15451851851851856,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.6322222222222225,0.17744444444444446,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.7577777777777772,0.20448148148148146,1,glucose,2021-07-22,GC049,Single KO
∆pot,1.8833333333333329,0.23544444444444446,1,glucose,2021-07-22,GC049,Single KO
∆pot,2.0088888888888885,0.2694074074074074,1,glucose,2021-07-22,GC049,Single KO
∆pot,2.134444444444444,0.3055185185185185,1,glucose,2021-07-22,GC049,Single KO
∆pot,2.26,0.34455555555555556,1,glucose,2021-07-22,GC049,Single KO
∆pot,0.0,0.030481481481481484,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.12555555555555564,0.03344444444444444,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.25111111111111084,0.038407407407407404,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.3766666666666665,0.04348148148148147,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.5022222222222221,0.05051851851851853,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.6277777777777778,0.059481481481481496,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.7533333333333334,0.06848148148148148,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.8788888888888886,0.07948148148148149,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.0044444444444443,0.09455555555555555,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.13,0.10251851851851852,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.2555555555555555,0.11744444444444446,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.3811111111111112,0.13751851851851854,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.5066666666666668,0.1575185185185185,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.6322222222222225,0.18144444444444446,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.7577777777777772,0.20848148148148146,2,glucose,2021-07-22,GC049,Single KO
∆pot,1.8833333333333329,0.23944444444444446,2,glucose,2021-07-22,GC049,Single KO
∆pot,2.0088888888888885,0.2744074074074074,2,glucose,2021-07-22,GC049,Single KO
∆pot,2.134444444444444,0.31151851851851853,2,glucose,2021-07-22,GC049,Single KO
∆pot,0.0,0.030481481481481484,3,glucose,2021-07-22,GC049,Single KO
∆pot,0.12555555555555564,0.034444444444444444,3,glucose,2021-07-22,GC049,Single KO
∆pot,0.25111111111111084,0.039407407407407405,3,glucose,2021-07-22,GC049,Single KO
∆pot,0.3766666666666665,0.04548148148148147,3,glucose,2021-07-22,GC049,Single KO
∆pot,0.5022222222222221,0.052518518518518534,3,glucose,2021-07-22,GC049,Single KO
∆pot,0.6277777777777778,0.0604814814814815,3,glucose,2021-07-22,GC049,Single KO
∆pot,0.7533333333333334,0.07048148148148148,3,glucose,2021-07-22,GC049,Single KO
∆pot,0.8788888888888886,0.08048148148148149,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.0044444444444443,0.09355555555555554,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.13,0.10451851851851852,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.2555555555555555,0.11944444444444446,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.3811111111111112,0.13751851851851854,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.5066666666666668,0.1595185185185185,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.6322222222222225,0.18344444444444447,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.7577777777777772,0.21148148148148146,3,glucose,2021-07-22,GC049,Single KO
∆pot,1.8833333333333329,0.24244444444444446,3,glucose,2021-07-22,GC049,Single KO
∆pot,2.0088888888888885,0.2774074074074074,3,glucose,2021-07-22,GC049,Single KO
∆pot,2.134444444444444,0.31651851851851853,3,glucose,2021-07-22,GC049,Single KO
∆rbs,0.0,0.03062962962962963,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.12555555555555542,0.034629629629629635,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.25111111111111106,0.038592592592592595,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.3766666666666667,0.04348148148148148,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.5022222222222221,0.04855555555555556,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.6277777777777778,0.05544444444444446,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.7533333333333334,0.06251851851851851,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.8788888888888886,0.07048148148148148,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.0044444444444443,0.07962962962962962,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.13,0.09044444444444445,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.2555555555555555,0.10344444444444444,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.3811111111111112,0.1184814814814815,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.5066666666666668,0.13844444444444443,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.632222222222222,0.1614074074074074,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.7577777777777777,0.19148148148148147,1,glucose,2021-07-22,GC050,Single KO
∆rbs,1.8833333333333333,0.23851851851851852,1,glucose,2021-07-22,GC050,Single KO
∆rbs,2.008888888888889,0.28948148148148145,1,glucose,2021-07-22,GC050,Single KO
∆rbs,2.1344444444444446,0.3244814814814815,1,glucose,2021-07-22,GC050,Single KO
∆rbs,0.0,0.03262962962962963,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.12555555555555564,0.03659259259259261,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.2511111111111113,0.04148148148148148,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.3766666666666667,0.04755555555555556,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.5022222222222223,0.05444444444444446,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.627777777777778,0.06051851851851854,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.7533333333333332,0.06948148148148148,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.8788888888888888,0.07862962962962962,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.0044444444444445,0.08844444444444445,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.1300000000000001,0.10044444444444443,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.2555555555555558,0.11548148148148149,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.3811111111111114,0.13444444444444442,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.5066666666666666,0.15340740740740744,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.6322222222222222,0.18148148148148147,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.7577777777777779,0.2255185185185185,2,glucose,2021-07-22,GC050,Single KO
∆rbs,1.8833333333333335,0.27448148148148144,2,glucose,2021-07-22,GC050,Single KO
∆rbs,2.0088888888888894,0.30848148148148147,2,glucose,2021-07-22,GC050,Single KO
∆rbs,0.0,0.03262962962962963,3,glucose,2021-07-22,GC050,Single KO
∆rbs,0.12555555555555564,0.03759259259259261,3,glucose,2021-07-22,GC050,Single KO
∆rbs,0.2511111111111113,0.04148148148148148,3,glucose,2021-07-22,GC050,Single KO
∆rbs,0.3766666666666667,0.04855555555555556,3,glucose,2021-07-22,GC050,Single KO
∆rbs,0.5022222222222223,0.05444444444444446,3,glucose,2021-07-22,GC050,Single KO
∆rbs,0.627777777777778,0.061518518518518514,3,glucose,2021-07-22,GC050,Single KO
∆rbs,0.7533333333333332,0.06948148148148148,3,glucose,2021-07-22,GC050,Single KO
∆rbs,0.8788888888888888,0.07962962962962962,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.0044444444444445,0.08944444444444445,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.1300000000000001,0.10144444444444443,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.2555555555555558,0.11648148148148149,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.3811111111111114,0.13344444444444442,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.5066666666666666,0.15140740740740743,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.6322222222222222,0.17648148148148146,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.7577777777777779,0.2105185185185185,3,glucose,2021-07-22,GC050,Single KO
∆rbs,1.8833333333333335,0.25348148148148153,3,glucose,2021-07-22,GC050,Single KO
∆rbs,2.0088888888888894,0.27548148148148144,3,glucose,2021-07-22,GC050,Single KO
∆rbs,2.134444444444444,0.3204814814814815,3,glucose,2021-07-22,GC050,Single KO
