strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆dpp ∆flh,0.0,0.03188461538461537,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.12555555555555564,0.03399999999999999,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.2511111111111113,0.035884615384615376,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.3766666666666669,0.03788461538461538,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.5022222222222226,0.04092307692307692,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.6277777777777782,0.04384615384615384,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.7533333333333334,0.04684615384615384,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.878888888888889,0.0498076923076923,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.0044444444444447,0.052923076923076906,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.1300000000000003,0.05692307692307694,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.255555555555556,0.0598846153846154,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.3811111111111112,0.06384615384615383,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.5066666666666668,0.06888461538461538,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.6322222222222225,0.07292307692307692,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.757777777777778,0.07792307692307693,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.8833333333333337,0.08288461538461538,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.0088888888888894,0.0829230769230769,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.134444444444445,0.08696153846153847,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.26,0.0918846153846154,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.3855555555555554,0.09873076923076922,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.511111111111111,0.10076923076923076,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.6366666666666667,0.10688461538461538,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.7622222222222224,0.11303846153846153,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.887777777777778,0.11980769230769231,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.0133333333333336,0.1268076923076923,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.1388888888888893,0.1349230769230769,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.264444444444445,0.1418846153846154,1,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.0,0.03299999999999999,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.1255555555555552,0.033884615384615374,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.25111111111111084,0.03699999999999999,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.3766666666666665,0.038884615384615365,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.5022222222222221,0.040884615384615366,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.6277777777777778,0.043923076923076926,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.7533333333333334,0.04584615384615384,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.8788888888888886,0.048846153846153845,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.0044444444444443,0.051807692307692305,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.13,0.05592307692307691,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.2555555555555555,0.05892307692307694,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.3811111111111112,0.06288461538461537,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.5066666666666664,0.06684615384615383,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.632222222222222,0.07088461538461538,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.7577777777777777,0.07492307692307693,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.8833333333333333,0.07792307692307693,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.008888888888889,0.08188461538461538,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.1344444444444446,0.0849230769230769,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.2600000000000002,0.09096153846153847,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.385555555555555,0.09588461538461537,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.5111111111111106,0.09873076923076922,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.6366666666666663,0.10476923076923077,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.762222222222222,0.11088461538461539,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.8877777777777776,0.11803846153846154,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.013333333333333,0.12480769230769229,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.138888888888889,0.1318076923076923,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.2644444444444445,0.1399230769230769,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.39,0.1468846153846154,2,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.0,0.03088461538461537,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.12555555555555564,0.03299999999999999,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.2511111111111113,0.035884615384615376,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.3766666666666669,0.03788461538461538,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.5022222222222226,0.04092307692307692,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.6277777777777782,0.04284615384615384,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.7533333333333334,0.04584615384615384,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,0.878888888888889,0.0498076923076923,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.0044444444444447,0.052923076923076906,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.1300000000000003,0.055923076923076936,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.255555555555556,0.0598846153846154,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.3811111111111112,0.06384615384615383,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.5066666666666668,0.06688461538461538,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.6322222222222225,0.07092307692307692,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.757777777777778,0.07592307692307693,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,1.8833333333333337,0.08088461538461537,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.0088888888888894,0.0829230769230769,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.134444444444445,0.08796153846153847,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.26,0.09288461538461537,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.3855555555555554,0.09773076923076922,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.511111111111111,0.10376923076923077,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.6366666666666667,0.10988461538461539,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.7622222222222224,0.11603846153846153,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,2.887777777777778,0.12280769230769231,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.0133333333333336,0.1298076923076923,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.1388888888888893,0.1369230769230769,3,acetate,2021-08-17,1,GC071,Double KO
∆dpp ∆flh,3.264444444444445,0.1448846153846154,3,acetate,2021-08-17,1,GC071,Double KO
∆his ∆flh,0.0,0.03199999999999999,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,0.12555555555555564,0.033884615384615374,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,0.2511111111111113,0.035884615384615376,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,0.3766666666666669,0.037923076923076934,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,0.5022222222222226,0.03984615384615384,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,0.6277777777777778,0.04284615384615384,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,0.7533333333333334,0.0448076923076923,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,0.878888888888889,0.0479230769230769,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.0044444444444447,0.05092307692307693,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.1300000000000003,0.05488461538461539,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.2555555555555555,0.058846153846153854,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.3811111111111112,0.06188461538461537,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.5066666666666668,0.06492307692307692,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.6322222222222225,0.06892307692307692,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.757777777777778,0.07288461538461537,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,1.8833333333333337,0.0769230769230769,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,2.0088888888888894,0.07996153846153846,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,2.134444444444444,0.08488461538461539,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,2.26,0.08873076923076924,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,2.3855555555555554,0.09376923076923076,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,2.511111111111111,0.09888461538461538,1,acetate,2021-08-17,1,GC068,Double KO
∆his ∆flh,2.6366666666666667,0.10403846153846152,1,acetate,2021-08-17,1,GC068,Double KO
