well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
C3,0.088,GC064,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆opp ∆rbs,Double KO
C4,0.093,GC079,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mgl ∆rbs,Double KO
C5,0.091,GC099,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆nmp ∆flh,Double KO
C6,0.092,GC082,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mgl ∆flh,Double KO
C7,0.087,GC072,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆nmp ∆rbs,Double KO
C8,0.086,GC066,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆his ∆rbs,Double KO
C9,0.089,GC090,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆pot ∆rbs,Double KO
C10,0.087,GC085,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mal ∆rbs,Double KO
D3,0.088,GC064,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆opp ∆rbs,Double KO
D4,0.091,GC079,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mgl ∆rbs,Double KO
D5,0.09,GC099,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆nmp ∆flh,Double KO
D6,0.095,GC082,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mgl ∆flh,Double KO
D7,0.088,GC072,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆nmp ∆rbs,Double KO
D8,0.084,GC066,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆his ∆rbs,Double KO
D9,0.086,GC090,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆pot ∆rbs,Double KO
D10,0.09,GC085,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mal ∆rbs,Double KO
E3,0.086,GC064,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆opp ∆rbs,Double KO
E4,0.092,GC079,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mgl ∆rbs,Double KO
E5,0.089,GC099,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆nmp ∆flh,Double KO
E6,0.095,GC082,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mgl ∆flh,Double KO
E7,0.088,GC072,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆nmp ∆rbs,Double KO
E8,0.087,GC066,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆his ∆rbs,Double KO
E9,0.088,GC090,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆pot ∆rbs,Double KO
E10,0.088,GC085,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆mal ∆rbs,Double KO
F3,0.088,GC067,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆opp ∆flh,Double KO
F4,0.088,GC067,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆opp ∆flh,Double KO
F5,0.088,GC067,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆opp ∆flh,Double KO
F6,0.088,GC071,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆dpp ∆flh,Double KO
F7,0.09,GC071,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆dpp ∆flh,Double KO
F8,0.088,GC071,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆dpp ∆flh,Double KO
F9,0.089,GC068,1,acetate,2021-08-17,1,0.0,0.07892307692307693,∆his ∆flh,Double KO
F10,0.089,GC068,2,acetate,2021-08-17,1,0.0,0.07892307692307693,∆his ∆flh,Double KO
F11,0.086,GC068,3,acetate,2021-08-17,1,0.0,0.07892307692307693,∆his ∆flh,Double KO
C3,0.088,GC064,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆opp ∆rbs,Double KO
C4,0.094,GC079,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mgl ∆rbs,Double KO
C5,0.091,GC099,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆nmp ∆flh,Double KO
C6,0.092,GC082,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mgl ∆flh,Double KO
C7,0.088,GC072,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆nmp ∆rbs,Double KO
C8,0.087,GC066,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆his ∆rbs,Double KO
C9,0.091,GC090,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆pot ∆rbs,Double KO
C10,0.088,GC085,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mal ∆rbs,Double KO
D3,0.089,GC064,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆opp ∆rbs,Double KO
D4,0.092,GC079,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mgl ∆rbs,Double KO
D5,0.091,GC099,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆nmp ∆flh,Double KO
D6,0.096,GC082,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mgl ∆flh,Double KO
D7,0.089,GC072,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆nmp ∆rbs,Double KO
D8,0.085,GC066,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆his ∆rbs,Double KO
D9,0.087,GC090,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆pot ∆rbs,Double KO
D10,0.09,GC085,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mal ∆rbs,Double KO
E3,0.086,GC064,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆opp ∆rbs,Double KO
E4,0.092,GC079,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mgl ∆rbs,Double KO
E5,0.09,GC099,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆nmp ∆flh,Double KO
E6,0.096,GC082,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mgl ∆flh,Double KO
E7,0.089,GC072,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆nmp ∆rbs,Double KO
E8,0.087,GC066,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆his ∆rbs,Double KO
E9,0.089,GC090,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆pot ∆rbs,Double KO
E10,0.089,GC085,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆mal ∆rbs,Double KO
F3,0.089,GC067,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆opp ∆flh,Double KO
F4,0.089,GC067,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆opp ∆flh,Double KO
F5,0.088,GC067,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆opp ∆flh,Double KO
F6,0.089,GC071,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆dpp ∆flh,Double KO
F7,0.091,GC071,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆dpp ∆flh,Double KO
F8,0.088,GC071,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆dpp ∆flh,Double KO
F9,0.09,GC068,1,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆his ∆flh,Double KO
F10,0.09,GC068,2,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆his ∆flh,Double KO
F11,0.087,GC068,3,acetate,2021-08-17,1,0.12555555555555556,0.07884615384615386,∆his ∆flh,Double KO
C3,0.089,GC064,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆opp ∆rbs,Double KO
C4,0.096,GC079,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mgl ∆rbs,Double KO
C5,0.093,GC099,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆nmp ∆flh,Double KO
C6,0.094,GC082,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mgl ∆flh,Double KO
C7,0.089,GC072,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆nmp ∆rbs,Double KO
C8,0.087,GC066,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆his ∆rbs,Double KO
C9,0.091,GC090,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆pot ∆rbs,Double KO
C10,0.088,GC085,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mal ∆rbs,Double KO
D3,0.09,GC064,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆opp ∆rbs,Double KO
D4,0.093,GC079,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mgl ∆rbs,Double KO
D5,0.091,GC099,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆nmp ∆flh,Double KO
D6,0.097,GC082,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mgl ∆flh,Double KO
D7,0.09,GC072,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆nmp ∆rbs,Double KO
D8,0.085,GC066,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆his ∆rbs,Double KO
D9,0.088,GC090,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆pot ∆rbs,Double KO
D10,0.092,GC085,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mal ∆rbs,Double KO
E3,0.087,GC064,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆opp ∆rbs,Double KO
E4,0.094,GC079,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mgl ∆rbs,Double KO
E5,0.091,GC099,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆nmp ∆flh,Double KO
E6,0.097,GC082,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mgl ∆flh,Double KO
E7,0.09,GC072,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆nmp ∆rbs,Double KO
E8,0.088,GC066,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆his ∆rbs,Double KO
E9,0.089,GC090,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆pot ∆rbs,Double KO
E10,0.089,GC085,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆mal ∆rbs,Double KO
F3,0.089,GC067,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆opp ∆flh,Double KO
F4,0.09,GC067,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆opp ∆flh,Double KO
F5,0.09,GC067,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆opp ∆flh,Double KO
F6,0.09,GC071,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆dpp ∆flh,Double KO
F7,0.092,GC071,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆dpp ∆flh,Double KO
F8,0.089,GC071,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆dpp ∆flh,Double KO
F9,0.091,GC068,1,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆his ∆flh,Double KO
F10,0.091,GC068,2,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆his ∆flh,Double KO
F11,0.088,GC068,3,acetate,2021-08-17,1,0.2511111111111111,0.07892307692307694,∆his ∆flh,Double KO
C3,0.089,GC064,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆opp ∆rbs,Double KO
C4,0.097,GC079,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mgl ∆rbs,Double KO
C5,0.094,GC099,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆nmp ∆flh,Double KO
C6,0.096,GC082,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mgl ∆flh,Double KO
C7,0.09,GC072,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆nmp ∆rbs,Double KO
C8,0.088,GC066,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆his ∆rbs,Double KO
C9,0.091,GC090,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆pot ∆rbs,Double KO
C10,0.089,GC085,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mal ∆rbs,Double KO
D3,0.091,GC064,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆opp ∆rbs,Double KO
D4,0.094,GC079,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mgl ∆rbs,Double KO
D5,0.092,GC099,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆nmp ∆flh,Double KO
D6,0.098,GC082,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mgl ∆flh,Double KO
D7,0.091,GC072,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆nmp ∆rbs,Double KO
D8,0.085,GC066,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆his ∆rbs,Double KO
D9,0.089,GC090,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆pot ∆rbs,Double KO
D10,0.092,GC085,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mal ∆rbs,Double KO
E3,0.088,GC064,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆opp ∆rbs,Double KO
E4,0.095,GC079,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mgl ∆rbs,Double KO
E5,0.092,GC099,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆nmp ∆flh,Double KO
E6,0.099,GC082,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mgl ∆flh,Double KO
E7,0.09,GC072,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆nmp ∆rbs,Double KO
E8,0.088,GC066,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆his ∆rbs,Double KO
E9,0.09,GC090,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆pot ∆rbs,Double KO
E10,0.09,GC085,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆mal ∆rbs,Double KO
F3,0.09,GC067,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆opp ∆flh,Double KO
F4,0.09,GC067,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆opp ∆flh,Double KO
F5,0.09,GC067,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆opp ∆flh,Double KO
F6,0.091,GC071,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆dpp ∆flh,Double KO
F7,0.093,GC071,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆dpp ∆flh,Double KO
F8,0.09,GC071,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆dpp ∆flh,Double KO
F9,0.091,GC068,1,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆his ∆flh,Double KO
F10,0.091,GC068,2,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆his ∆flh,Double KO
F11,0.088,GC068,3,acetate,2021-08-17,1,0.37666666666666665,0.07892307692307694,∆his ∆flh,Double KO
C3,0.09,GC064,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆opp ∆rbs,Double KO
C4,0.098,GC079,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mgl ∆rbs,Double KO
C5,0.095,GC099,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆nmp ∆flh,Double KO
C6,0.097,GC082,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mgl ∆flh,Double KO
C7,0.09,GC072,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆nmp ∆rbs,Double KO
C8,0.088,GC066,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆his ∆rbs,Double KO
C9,0.092,GC090,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆pot ∆rbs,Double KO
C10,0.09,GC085,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mal ∆rbs,Double KO
D3,0.091,GC064,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆opp ∆rbs,Double KO
D4,0.095,GC079,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mgl ∆rbs,Double KO
D5,0.093,GC099,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆nmp ∆flh,Double KO
D6,0.1,GC082,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mgl ∆flh,Double KO
D7,0.091,GC072,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆nmp ∆rbs,Double KO
D8,0.086,GC066,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆his ∆rbs,Double KO
D9,0.089,GC090,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆pot ∆rbs,Double KO
D10,0.093,GC085,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mal ∆rbs,Double KO
E3,0.088,GC064,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆opp ∆rbs,Double KO
E4,0.096,GC079,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mgl ∆rbs,Double KO
E5,0.093,GC099,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆nmp ∆flh,Double KO
E6,0.101,GC082,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mgl ∆flh,Double KO
E7,0.091,GC072,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆nmp ∆rbs,Double KO
E8,0.089,GC066,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆his ∆rbs,Double KO
E9,0.091,GC090,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆pot ∆rbs,Double KO
E10,0.091,GC085,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆mal ∆rbs,Double KO
F3,0.091,GC067,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆opp ∆flh,Double KO
F4,0.091,GC067,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆opp ∆flh,Double KO
F5,0.091,GC067,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆opp ∆flh,Double KO
F6,0.092,GC071,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆dpp ∆flh,Double KO
F7,0.094,GC071,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆dpp ∆flh,Double KO
F8,0.09,GC071,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆dpp ∆flh,Double KO
F9,0.092,GC068,1,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆his ∆flh,Double KO
F10,0.092,GC068,2,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆his ∆flh,Double KO
F11,0.089,GC068,3,acetate,2021-08-17,1,0.5022222222222222,0.07892307692307694,∆his ∆flh,Double KO
C3,0.091,GC064,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆opp ∆rbs,Double KO
C4,0.099,GC079,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mgl ∆rbs,Double KO
C5,0.096,GC099,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆nmp ∆flh,Double KO
C6,0.098,GC082,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mgl ∆flh,Double KO
C7,0.091,GC072,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆nmp ∆rbs,Double KO
C8,0.089,GC066,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆his ∆rbs,Double KO
C9,0.093,GC090,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆pot ∆rbs,Double KO
C10,0.091,GC085,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mal ∆rbs,Double KO
D3,0.092,GC064,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆opp ∆rbs,Double KO
D4,0.096,GC079,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mgl ∆rbs,Double KO
D5,0.095,GC099,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆nmp ∆flh,Double KO
D6,0.101,GC082,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mgl ∆flh,Double KO
D7,0.092,GC072,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆nmp ∆rbs,Double KO
D8,0.086,GC066,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆his ∆rbs,Double KO
D9,0.09,GC090,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆pot ∆rbs,Double KO
D10,0.093,GC085,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mal ∆rbs,Double KO
E3,0.089,GC064,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆opp ∆rbs,Double KO
E4,0.097,GC079,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mgl ∆rbs,Double KO
E5,0.094,GC099,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆nmp ∆flh,Double KO
E6,0.102,GC082,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mgl ∆flh,Double KO
E7,0.091,GC072,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆nmp ∆rbs,Double KO
E8,0.089,GC066,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆his ∆rbs,Double KO
E9,0.092,GC090,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆pot ∆rbs,Double KO
E10,0.091,GC085,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆mal ∆rbs,Double KO
F3,0.092,GC067,1,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆opp ∆flh,Double KO
F4,0.092,GC067,2,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆opp ∆flh,Double KO
F5,0.092,GC067,3,acetate,2021-08-17,1,0.6277777777777778,0.07892307692307694,∆opp ∆flh,Double KO
