well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
C3,0.094,GC073,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆rbs ∆glt,Double KO
C4,0.099,GC069,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆flh ∆glt,Double KO
C5,0.095,GC075,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆dpp ∆glt,Double KO
C6,0.092,GC070,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆opp ∆glt,Double KO
C7,0.093,GC065,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆mgl ∆glt,Double KO
C8,0.099,GC098,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆nmp ∆glt,Double KO
C9,0.098,GC074,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆his ∆glt,Double KO
C10,0.093,GC097,1,acetate,2021-08-13,1,0.0,0.0792962962962963,∆pot ∆glt,Double KO
D3,0.094,GC073,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆rbs ∆glt,Double KO
D4,0.097,GC069,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆flh ∆glt,Double KO
D5,0.093,GC075,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆dpp ∆glt,Double KO
D6,0.096,GC070,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆opp ∆glt,Double KO
D7,0.093,GC065,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆mgl ∆glt,Double KO
D8,0.096,GC098,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆nmp ∆glt,Double KO
D9,0.095,GC074,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆his ∆glt,Double KO
D10,0.093,GC097,2,acetate,2021-08-13,1,0.0,0.0792962962962963,∆pot ∆glt,Double KO
E3,0.094,GC073,3,acetate,2021-08-13,1,0.0,0.0792962962962963,∆rbs ∆glt,Double KO
E4,0.097,GC069,3,acetate,2021-08-13,1,0.0,0.0792962962962963,∆flh ∆glt,Double KO
E5,0.093,GC075,3,acetate,2021-08-13,1,0.0,0.0792962962962963,∆dpp ∆glt,Double KO
E6,0.095,GC070,3,acetate,2021-08-13,1,0.0,0.0792962962962963,∆opp ∆glt,Double KO
