well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
F6,0.087,GC071,1,acetate,2021-08-16,1,0.0,0.079,∆dpp ∆flh,Double KO
F6,0.087,GC071,1,acetate,2021-08-16,1,0.12555555555555556,0.07907407407407409,∆dpp ∆flh,Double KO
F6,0.088,GC071,1,acetate,2021-08-16,1,0.2511111111111111,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.088,GC071,1,acetate,2021-08-16,1,0.37666666666666665,0.079,∆dpp ∆flh,Double KO
F6,0.089,GC071,1,acetate,2021-08-16,1,0.5022222222222222,0.079,∆dpp ∆flh,Double KO
F6,0.09,GC071,1,acetate,2021-08-16,1,0.6277777777777778,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.091,GC071,1,acetate,2021-08-16,1,0.7533333333333333,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.091,GC071,1,acetate,2021-08-16,1,0.8788888888888889,0.07903703703703704,∆dpp ∆flh,Double KO
F6,0.092,GC071,1,acetate,2021-08-16,1,1.0044444444444445,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.093,GC071,1,acetate,2021-08-16,1,1.13,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.094,GC071,1,acetate,2021-08-16,1,1.2555555555555555,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.095,GC071,1,acetate,2021-08-16,1,1.3811111111111112,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.097,GC071,1,acetate,2021-08-16,1,1.5066666666666666,0.079,∆dpp ∆flh,Double KO
F6,0.098,GC071,1,acetate,2021-08-16,1,1.6322222222222222,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.099,GC071,1,acetate,2021-08-16,1,1.7577777777777779,0.07903703703703703,∆dpp ∆flh,Double KO
F6,0.1,GC071,1,acetate,2021-08-16,1,1.8833333333333333,0.07903703703703704,∆dpp ∆flh,Double KO
F6,0.101,GC071,1,acetate,2021-08-16,1,2.008888888888889,0.07903703703703703,∆dpp ∆flh,Double KO
F6,0.103,GC071,1,acetate,2021-08-16,1,2.1344444444444446,0.07922222222222224,∆dpp ∆flh,Double KO
F6,0.104,GC071,1,acetate,2021-08-16,1,2.26,0.07907407407407406,∆dpp ∆flh,Double KO
F6,0.106,GC071,1,acetate,2021-08-16,1,2.3855555555555554,0.07933333333333333,∆dpp ∆flh,Double KO
F6,0.107,GC071,1,acetate,2021-08-16,1,2.511111111111111,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.109,GC071,1,acetate,2021-08-16,1,2.6366666666666667,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.111,GC071,1,acetate,2021-08-16,1,2.7622222222222224,0.07922222222222224,∆dpp ∆flh,Double KO
F6,0.113,GC071,1,acetate,2021-08-16,1,2.887777777777778,0.07907407407407409,∆dpp ∆flh,Double KO
F6,0.116,GC071,1,acetate,2021-08-16,1,3.013333333333333,0.07922222222222224,∆dpp ∆flh,Double KO
F6,0.118,GC071,1,acetate,2021-08-16,1,3.138888888888889,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.121,GC071,1,acetate,2021-08-16,1,3.2644444444444445,0.07922222222222224,∆dpp ∆flh,Double KO
F6,0.124,GC071,1,acetate,2021-08-16,1,3.39,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.127,GC071,1,acetate,2021-08-16,1,3.5155555555555558,0.07925925925925927,∆dpp ∆flh,Double KO
F6,0.13,GC071,1,acetate,2021-08-16,1,3.641111111111111,0.07918518518518518,∆dpp ∆flh,Double KO
F6,0.133,GC071,1,acetate,2021-08-16,1,3.7666666666666666,0.0792962962962963,∆dpp ∆flh,Double KO
F6,0.137,GC071,1,acetate,2021-08-16,1,3.8922222222222222,0.07922222222222224,∆dpp ∆flh,Double KO
F6,0.14,GC071,1,acetate,2021-08-16,1,4.017777777777778,0.07922222222222224,∆dpp ∆flh,Double KO
F6,0.144,GC071,1,acetate,2021-08-16,1,4.1433333333333335,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.148,GC071,1,acetate,2021-08-16,1,4.268888888888889,0.07918518518518518,∆dpp ∆flh,Double KO
F6,0.153,GC071,1,acetate,2021-08-16,1,4.394444444444445,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.157,GC071,1,acetate,2021-08-16,1,4.52,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.162,GC071,1,acetate,2021-08-16,1,4.645555555555555,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.167,GC071,1,acetate,2021-08-16,1,4.771111111111111,0.07903703703703703,∆dpp ∆flh,Double KO
F6,0.173,GC071,1,acetate,2021-08-16,1,4.8966666666666665,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.176,GC071,1,acetate,2021-08-16,1,5.022222222222222,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.185,GC071,1,acetate,2021-08-16,1,5.147777777777778,0.07907407407407409,∆dpp ∆flh,Double KO
F6,0.185,GC071,1,acetate,2021-08-16,1,5.273333333333333,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.19,GC071,1,acetate,2021-08-16,1,5.398888888888889,0.07907407407407406,∆dpp ∆flh,Double KO
F6,0.193,GC071,1,acetate,2021-08-16,1,5.524444444444445,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.197,GC071,1,acetate,2021-08-16,1,5.65,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.204,GC071,1,acetate,2021-08-16,1,5.775555555555556,0.07918518518518518,∆dpp ∆flh,Double KO
F6,0.212,GC071,1,acetate,2021-08-16,1,5.901111111111111,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.22,GC071,1,acetate,2021-08-16,1,6.026666666666666,0.07925925925925927,∆dpp ∆flh,Double KO
F6,0.228,GC071,1,acetate,2021-08-16,1,6.152222222222222,0.07922222222222224,∆dpp ∆flh,Double KO
F6,0.237,GC071,1,acetate,2021-08-16,1,6.277777777777778,0.0794074074074074,∆dpp ∆flh,Double KO
F6,0.246,GC071,1,acetate,2021-08-16,1,6.403333333333333,0.07933333333333333,∆dpp ∆flh,Double KO
F6,0.255,GC071,1,acetate,2021-08-16,1,6.528888888888889,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.265,GC071,1,acetate,2021-08-16,1,6.654444444444445,0.07933333333333335,∆dpp ∆flh,Double KO
F6,0.275,GC071,1,acetate,2021-08-16,1,6.78,0.07914814814814815,∆dpp ∆flh,Double KO
F6,0.285,GC071,1,acetate,2021-08-16,1,6.905555555555556,0.07937037037037038,∆dpp ∆flh,Double KO
F6,0.295,GC071,1,acetate,2021-08-16,1,7.0311111111111115,0.07918518518518518,∆dpp ∆flh,Double KO
F6,0.307,GC071,1,acetate,2021-08-16,1,7.156666666666666,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.32,GC071,1,acetate,2021-08-16,1,7.282222222222222,0.07944444444444444,∆dpp ∆flh,Double KO
F6,0.331,GC071,1,acetate,2021-08-16,1,7.407777777777778,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.343,GC071,1,acetate,2021-08-16,1,7.533333333333333,0.07925925925925925,∆dpp ∆flh,Double KO
F6,0.352,GC071,1,acetate,2021-08-16,1,7.658888888888889,0.07925925925925927,∆dpp ∆flh,Double KO
F6,0.362,GC071,1,acetate,2021-08-16,1,7.7844444444444445,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.372,GC071,1,acetate,2021-08-16,1,7.91,0.0792962962962963,∆dpp ∆flh,Double KO
F6,0.381,GC071,1,acetate,2021-08-16,1,8.035555555555556,0.0792962962962963,∆dpp ∆flh,Double KO
F6,0.39,GC071,1,acetate,2021-08-16,1,8.161111111111111,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.4,GC071,1,acetate,2021-08-16,1,8.286666666666667,0.07925925925925927,∆dpp ∆flh,Double KO
F6,0.407,GC071,1,acetate,2021-08-16,1,8.412222222222223,0.07911111111111112,∆dpp ∆flh,Double KO
F6,0.414,GC071,1,acetate,2021-08-16,1,8.537777777777778,0.07918518518518518,∆dpp ∆flh,Double KO
F6,0.423,GC071,1,acetate,2021-08-16,1,8.663333333333334,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.43,GC071,1,acetate,2021-08-16,1,8.78888888888889,0.07922222222222221,∆dpp ∆flh,Double KO
F6,0.438,GC071,1,acetate,2021-08-16,1,8.914444444444445,0.07925925925925927,∆dpp ∆flh,Double KO
F6,0.445,GC071,1,acetate,2021-08-16,1,9.04,0.07929629629629631,∆dpp ∆flh,Double KO
F6,0.451,GC071,1,acetate,2021-08-16,1,9.165555555555555,0.0792962962962963,∆dpp ∆flh,Double KO
F6,0.457,GC071,1,acetate,2021-08-16,1,9.29111111111111,0.0792962962962963,∆dpp ∆flh,Double KO
F6,0.463,GC071,1,acetate,2021-08-16,1,9.416666666666666,0.0792962962962963,∆dpp ∆flh,Double KO
F6,0.469,GC071,1,acetate,2021-08-16,1,9.542222222222222,0.07933333333333333,∆dpp ∆flh,Double KO
F6,0.475,GC071,1,acetate,2021-08-16,1,9.667777777777777,0.0792962962962963,∆dpp ∆flh,Double KO
F6,0.48,GC071,1,acetate,2021-08-16,1,9.793333333333333,0.07933333333333335,∆dpp ∆flh,Double KO
F6,0.484,GC071,1,acetate,2021-08-16,1,9.918888888888889,0.07933333333333333,∆dpp ∆flh,Double KO
F6,0.489,GC071,1,acetate,2021-08-16,1,10.044444444444444,0.07918518518518518,∆dpp ∆flh,Double KO
F6,0.493,GC071,1,acetate,2021-08-16,1,10.17,0.07948148148148147,∆dpp ∆flh,Double KO
F6,0.497,GC071,1,acetate,2021-08-16,1,10.295555555555556,0.0794074074074074,∆dpp ∆flh,Double KO
F7,0.089,GC071,2,acetate,2021-08-16,1,0.0,0.079,∆dpp ∆flh,Double KO
F7,0.089,GC071,2,acetate,2021-08-16,1,0.12555555555555556,0.07907407407407409,∆dpp ∆flh,Double KO
F7,0.09,GC071,2,acetate,2021-08-16,1,0.2511111111111111,0.07911111111111112,∆dpp ∆flh,Double KO
F7,0.091,GC071,2,acetate,2021-08-16,1,0.37666666666666665,0.079,∆dpp ∆flh,Double KO
