strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
WT,0.0,0.03096296296296297,1,acetate,2021-07-26,2,GC001,WT
WT,0.12555555555555564,0.03314814814814815,1,acetate,2021-07-26,2,GC001,WT
WT,0.2511111111111113,0.03503703703703705,1,acetate,2021-07-26,2,GC001,WT
WT,0.3766666666666665,0.03703703703703705,1,acetate,2021-07-26,2,GC001,WT
WT,0.5022222222222221,0.04003703703703704,1,acetate,2021-07-26,2,GC001,WT
WT,0.6277777777777778,0.041999999999999996,1,acetate,2021-07-26,2,GC001,WT
WT,0.7533333333333334,0.04503703703703704,1,acetate,2021-07-26,2,GC001,WT
WT,0.878888888888889,0.048074074074074075,1,acetate,2021-07-26,2,GC001,WT
WT,1.0044444444444447,0.0508888888888889,1,acetate,2021-07-26,2,GC001,WT
WT,1.13,0.05503703703703705,1,acetate,2021-07-26,2,GC001,WT
WT,1.2555555555555555,0.058851851851851864,1,acetate,2021-07-26,2,GC001,WT
WT,1.3811111111111112,0.06303703703703703,1,acetate,2021-07-26,2,GC001,WT
WT,1.5066666666666668,0.06792592592592592,1,acetate,2021-07-26,2,GC001,WT
WT,1.6322222222222225,0.07303703703703704,1,acetate,2021-07-26,2,GC001,WT
WT,1.7577777777777777,0.07896296296296297,1,acetate,2021-07-26,2,GC001,WT
WT,1.8833333333333333,0.08507407407407408,1,acetate,2021-07-26,2,GC001,WT
WT,2.008888888888889,0.09100000000000003,1,acetate,2021-07-26,2,GC001,WT
WT,2.1344444444444446,0.098,1,acetate,2021-07-26,2,GC001,WT
WT,2.2600000000000002,0.10496296296296297,1,acetate,2021-07-26,2,GC001,WT
WT,2.385555555555556,0.11303703703703705,1,acetate,2021-07-26,2,GC001,WT
WT,2.5111111111111115,0.12092592592592594,1,acetate,2021-07-26,2,GC001,WT
WT,2.6366666666666663,0.12877777777777777,1,acetate,2021-07-26,2,GC001,WT
WT,2.762222222222222,0.13703703703703704,1,acetate,2021-07-26,2,GC001,WT
WT,2.8877777777777776,0.14596296296296296,1,acetate,2021-07-26,2,GC001,WT
WT,3.013333333333333,0.155,1,acetate,2021-07-26,2,GC001,WT
WT,3.138888888888889,0.16492592592592592,1,acetate,2021-07-26,2,GC001,WT
WT,3.2644444444444445,0.17407407407407408,1,acetate,2021-07-26,2,GC001,WT
WT,0.0,0.03096296296296297,2,acetate,2021-07-26,2,GC001,WT
WT,0.12555555555555564,0.03214814814814815,2,acetate,2021-07-26,2,GC001,WT
WT,0.2511111111111113,0.034037037037037046,2,acetate,2021-07-26,2,GC001,WT
WT,0.3766666666666665,0.03603703703703705,2,acetate,2021-07-26,2,GC001,WT
WT,0.5022222222222221,0.038037037037037036,2,acetate,2021-07-26,2,GC001,WT
WT,0.6277777777777778,0.040999999999999995,2,acetate,2021-07-26,2,GC001,WT
WT,0.7533333333333334,0.04403703703703704,2,acetate,2021-07-26,2,GC001,WT
WT,0.878888888888889,0.047074074074074074,2,acetate,2021-07-26,2,GC001,WT
WT,1.0044444444444447,0.0498888888888889,2,acetate,2021-07-26,2,GC001,WT
WT,1.13,0.05403703703703705,2,acetate,2021-07-26,2,GC001,WT
WT,1.2555555555555555,0.05785185185185186,2,acetate,2021-07-26,2,GC001,WT
WT,1.3811111111111112,0.06203703703703703,2,acetate,2021-07-26,2,GC001,WT
WT,1.5066666666666668,0.06592592592592592,2,acetate,2021-07-26,2,GC001,WT
WT,1.6322222222222225,0.07203703703703704,2,acetate,2021-07-26,2,GC001,WT
WT,1.7577777777777777,0.07696296296296297,2,acetate,2021-07-26,2,GC001,WT
WT,1.8833333333333333,0.08307407407407408,2,acetate,2021-07-26,2,GC001,WT
WT,2.008888888888889,0.09000000000000002,2,acetate,2021-07-26,2,GC001,WT
WT,2.1344444444444446,0.097,2,acetate,2021-07-26,2,GC001,WT
WT,2.2600000000000002,0.10396296296296297,2,acetate,2021-07-26,2,GC001,WT
WT,2.385555555555556,0.11103703703703705,2,acetate,2021-07-26,2,GC001,WT
WT,2.5111111111111115,0.11892592592592593,2,acetate,2021-07-26,2,GC001,WT
WT,2.6366666666666663,0.12777777777777777,2,acetate,2021-07-26,2,GC001,WT
WT,2.762222222222222,0.13603703703703704,2,acetate,2021-07-26,2,GC001,WT
WT,2.8877777777777776,0.14496296296296296,2,acetate,2021-07-26,2,GC001,WT
WT,3.013333333333333,0.15400000000000003,2,acetate,2021-07-26,2,GC001,WT
WT,3.138888888888889,0.16392592592592592,2,acetate,2021-07-26,2,GC001,WT
WT,3.2644444444444445,0.17307407407407407,2,acetate,2021-07-26,2,GC001,WT
WT,0.0,0.03214814814814815,3,acetate,2021-07-26,2,GC001,WT
