well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
C3,0.098,GC030,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆glt,Single KO
C4,0.097,GC029,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆flh,Single KO
C5,0.102,GC050,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆rbs,Single KO
C6,0.096,GC048,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆dpp,Single KO
C7,0.089,GC053,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆opp,Single KO
C8,0.094,GC032,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆mal,Single KO
C9,0.096,GC049,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆pot,Single KO
C10,0.096,GC052,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆nmp,Single KO
D3,0.099,GC030,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆glt,Single KO
D4,0.097,GC029,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆flh,Single KO
D5,0.1,GC050,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆rbs,Single KO
D6,0.094,GC048,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆dpp,Single KO
D7,0.091,GC053,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆opp,Single KO
D8,0.092,GC032,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆mal,Single KO
D9,0.093,GC049,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆pot,Single KO
D10,0.095,GC052,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆nmp,Single KO
E3,0.096,GC030,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆glt,Single KO
E4,0.094,GC029,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆flh,Single KO
E5,0.1,GC050,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆rbs,Single KO
E6,0.094,GC048,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆dpp,Single KO
E7,0.088,GC053,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆opp,Single KO
E8,0.092,GC032,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆mal,Single KO
E9,0.094,GC049,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆pot,Single KO
E10,0.097,GC052,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆nmp,Single KO
F3,0.093,GC055,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆mgl,Single KO
F4,0.095,GC055,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆mgl,Single KO
F5,0.094,GC055,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆mgl,Single KO
F6,0.097,GC047,1,acetate,2021-07-26,2,0.0,0.08051851851851852,∆his,Single KO
F7,0.098,GC047,2,acetate,2021-07-26,2,0.0,0.08051851851851852,∆his,Single KO
F8,0.096,GC047,3,acetate,2021-07-26,2,0.0,0.08051851851851852,∆his,Single KO
F9,0.097,GC001,1,acetate,2021-07-26,2,0.0,0.08051851851851852,WT,WT
F10,0.097,GC001,2,acetate,2021-07-26,2,0.0,0.08051851851851852,WT,WT
F11,0.096,GC001,3,acetate,2021-07-26,2,0.0,0.08051851851851852,WT,WT
C3,0.098,GC030,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆glt,Single KO
C4,0.098,GC029,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆flh,Single KO
C5,0.103,GC050,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆rbs,Single KO
C6,0.095,GC048,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆dpp,Single KO
C7,0.089,GC053,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆opp,Single KO
C8,0.093,GC032,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆mal,Single KO
C9,0.096,GC049,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆pot,Single KO
C10,0.095,GC052,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆nmp,Single KO
D3,0.099,GC030,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆glt,Single KO
D4,0.098,GC029,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆flh,Single KO
D5,0.101,GC050,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆rbs,Single KO
D6,0.094,GC048,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆dpp,Single KO
D7,0.091,GC053,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆opp,Single KO
D8,0.092,GC032,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆mal,Single KO
D9,0.093,GC049,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆pot,Single KO
D10,0.095,GC052,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆nmp,Single KO
E3,0.097,GC030,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆glt,Single KO
E4,0.095,GC029,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆flh,Single KO
E5,0.101,GC050,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆rbs,Single KO
E6,0.093,GC048,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆dpp,Single KO
E7,0.088,GC053,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆opp,Single KO
E8,0.091,GC032,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆mal,Single KO
E9,0.095,GC049,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆pot,Single KO
E10,0.097,GC052,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆nmp,Single KO
F3,0.093,GC055,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆mgl,Single KO
F4,0.094,GC055,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆mgl,Single KO
F5,0.094,GC055,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆mgl,Single KO
F6,0.097,GC047,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆his,Single KO
F7,0.098,GC047,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆his,Single KO
F8,0.096,GC047,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,∆his,Single KO
F9,0.097,GC001,1,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,WT,WT
F10,0.097,GC001,2,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,WT,WT
F11,0.096,GC001,3,acetate,2021-07-26,2,0.12555555555555556,0.07988888888888891,WT,WT
C3,0.099,GC030,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆glt,Single KO
C4,0.1,GC029,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆flh,Single KO
C5,0.104,GC050,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆rbs,Single KO
C6,0.096,GC048,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆dpp,Single KO
C7,0.09,GC053,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆opp,Single KO
C8,0.094,GC032,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆mal,Single KO
C9,0.096,GC049,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆pot,Single KO
C10,0.096,GC052,1,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆nmp,Single KO
D3,0.1,GC030,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆glt,Single KO
D4,0.099,GC029,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆flh,Single KO
D5,0.103,GC050,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆rbs,Single KO
D6,0.094,GC048,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆dpp,Single KO
D7,0.091,GC053,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆opp,Single KO
D8,0.092,GC032,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆mal,Single KO
D9,0.093,GC049,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆pot,Single KO
D10,0.095,GC052,2,acetate,2021-07-26,2,0.2511111111111111,0.08003703703703703,∆nmp,Single KO
