strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆flh,2.887777777777778,0.12766666666666665,2,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,3.0133333333333336,0.13462962962962963,2,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,3.1388888888888893,0.14362962962962963,2,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,3.2644444444444445,0.1485925925925926,2,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.0,0.03240740740740741,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.12555555555555553,0.033296296296296296,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.2511111111111112,0.03518518518518521,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.3766666666666667,0.03829629629629629,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.5022222222222221,0.041111111111111126,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.6277777777777778,0.044148148148148145,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.7533333333333334,0.04596296296296298,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,0.8788888888888888,0.05007407407407409,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.0044444444444445,0.05307407407407409,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.1300000000000001,0.05588888888888892,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.2555555555555555,0.06000000000000001,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.3811111111111112,0.06385185185185185,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.5066666666666668,0.06900000000000002,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.632222222222222,0.074,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.7577777777777777,0.07896296296296297,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,1.8833333333333333,0.08399999999999999,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.008888888888889,0.08996296296296295,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.1344444444444446,0.09592592592592593,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.2600000000000002,0.10188888888888888,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.3855555555555554,0.10766666666666666,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.511111111111111,0.11274074074074074,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.6366666666666667,0.12066666666666667,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.7622222222222224,0.12762962962962962,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,2.887777777777778,0.13362962962962963,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆flh,3.013333333333333,0.1415925925925926,3,acetate-minus,2022-02-16,1,GC029,Single KO
∆glt,0.0,0.031555555555555545,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.12555555555555564,0.033629629629629634,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.2511111111111113,0.036592592592592565,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.3766666666666669,0.04055555555555554,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.5022222222222226,0.044444444444444425,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.6277777777777773,0.048518518518518516,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.753333333333333,0.05255555555555555,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.8788888888888886,0.05744444444444445,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.0044444444444443,0.0625185185185185,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.13,0.06855555555555554,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.2555555555555555,0.07555555555555554,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.3811111111111112,0.08155555555555555,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.5066666666666668,0.0895185185185185,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.6322222222222225,0.09644444444444442,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.757777777777778,0.10437037037037036,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.8833333333333337,0.1124074074074074,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.0088888888888885,0.12051851851851852,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.134444444444444,0.1305185185185185,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.26,0.13855555555555554,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.3855555555555554,0.1474074074074074,1,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.0,0.031555555555555545,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.12555555555555564,0.034629629629629635,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.2511111111111113,0.037592592592592566,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.3766666666666669,0.04055555555555554,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.5022222222222226,0.044444444444444425,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.6277777777777773,0.048518518518518516,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.753333333333333,0.05355555555555555,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.8788888888888886,0.058444444444444424,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.0044444444444443,0.0645185185185185,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.13,0.07055555555555554,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.2555555555555555,0.07755555555555554,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.3811111111111112,0.08355555555555555,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.5066666666666668,0.0915185185185185,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.6322222222222225,0.09844444444444442,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.757777777777778,0.10737037037037037,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.8833333333333337,0.1154074074074074,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.0088888888888885,0.1245185185185185,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.134444444444444,0.1325185185185185,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.26,0.14155555555555555,2,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.0,0.031555555555555545,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.12555555555555564,0.033629629629629634,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.2511111111111113,0.036592592592592565,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.3766666666666669,0.03955555555555554,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.5022222222222226,0.042444444444444424,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.6277777777777773,0.047518518518518515,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.753333333333333,0.05155555555555555,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,0.8788888888888886,0.05644444444444445,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.0044444444444443,0.0625185185185185,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.13,0.06955555555555554,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.2555555555555555,0.07655555555555554,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.3811111111111112,0.08455555555555555,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.5066666666666668,0.0975185185185185,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.6322222222222225,0.10144444444444442,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.757777777777778,0.11837037037037038,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,1.8833333333333337,0.12040740740740741,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.0088888888888885,0.1345185185185185,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆glt,2.134444444444444,0.14551851851851852,3,acetate-minus,2022-02-16,1,GC030,Single KO
∆his,0.0,0.031074074074074087,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.12555555555555564,0.03207407407407409,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.2511111111111113,0.03388888888888891,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.3766666666666667,0.03700000000000002,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.5022222222222223,0.03885185185185186,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.627777777777778,0.04200000000000002,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.7533333333333332,0.046,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.8788888888888888,0.04896296296296297,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.0044444444444445,0.05299999999999999,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.1300000000000001,0.05696296296296298,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.2555555555555558,0.060925925925925925,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.3811111111111114,0.06588888888888887,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.5066666666666666,0.07166666666666666,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.6322222222222222,0.07674074074074073,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.7577777777777779,0.08266666666666667,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.8833333333333335,0.08862962962962964,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.0088888888888894,0.09562962962962962,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.134444444444444,0.10159259259259258,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.26,0.10859259259259259,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.3855555555555554,0.11655555555555555,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.511111111111111,0.12362962962962962,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.6366666666666667,0.13159259259259257,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.7622222222222224,0.13955555555555554,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,2.887777777777778,0.14844444444444443,1,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.0,0.031074074074074087,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.12555555555555564,0.03307407407407409,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.2511111111111113,0.034888888888888914,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.3766666666666667,0.03800000000000002,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.5022222222222223,0.04085185185185186,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.627777777777778,0.044000000000000025,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.7533333333333332,0.047,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,0.8788888888888888,0.050962962962962974,2,acetate-minus,2022-02-16,1,GC047,Single KO
∆his,1.0044444444444445,0.05399999999999999,2,acetate-minus,2022-02-16,1,GC047,Single KO
