strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
WT,1.5066666666666668,0.16444444444444445,3,glucose,2021-07-23,1,GC001,WT
WT,1.6322222222222225,0.18859259259259262,3,glucose,2021-07-23,1,GC001,WT
WT,1.757777777777778,0.21648148148148147,3,glucose,2021-07-23,1,GC001,WT
WT,1.8833333333333337,0.24651851851851853,3,glucose,2021-07-23,1,GC001,WT
WT,2.0088888888888885,0.2804074074074074,3,glucose,2021-07-23,1,GC001,WT
WT,2.134444444444444,0.31640740740740747,3,glucose,2021-07-23,1,GC001,WT
∆dpp,0.0,0.032481481481481486,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.12555555555555564,0.03662962962962964,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.2511111111111113,0.041518518518518524,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.3766666666666665,0.04762962962962963,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.5022222222222221,0.054518518518518536,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.6277777777777778,0.06255555555555554,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.7533333333333334,0.0745925925925926,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.878888888888889,0.08844444444444446,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.0044444444444443,0.10351851851851852,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.13,0.11951851851851854,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.2555555555555555,0.13040740740740742,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.3811111111111112,0.15044444444444446,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.5066666666666668,0.1705925925925926,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.6322222222222225,0.1954814814814815,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.757777777777778,0.2265185185185185,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.8833333333333329,0.2634074074074074,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,2.0088888888888885,0.30240740740740746,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,2.134444444444444,0.3445185185185185,1,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.0,0.030481481481481484,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.12555555555555564,0.034629629629629635,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.2511111111111113,0.03951851851851852,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.3766666666666665,0.04562962962962963,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.5022222222222221,0.053518518518518535,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.6277777777777778,0.06255555555555554,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.7533333333333334,0.0735925925925926,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.878888888888889,0.08844444444444446,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.0044444444444443,0.10451851851851852,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.13,0.12051851851851854,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.2555555555555555,0.13340740740740742,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.3811111111111112,0.15744444444444444,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.5066666666666668,0.1705925925925926,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.6322222222222225,0.2004814814814815,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.757777777777778,0.2315185185185185,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.8833333333333329,0.26640740740740737,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,2.0088888888888885,0.30440740740740746,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,2.134444444444444,0.3445185185185185,2,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.0,0.030481481481481484,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.12555555555555564,0.034629629629629635,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.2511111111111113,0.03951851851851852,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.3766666666666665,0.04662962962962963,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.5022222222222221,0.053518518518518535,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.6277777777777778,0.06255555555555554,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.7533333333333334,0.0745925925925926,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,0.878888888888889,0.08944444444444447,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.0044444444444443,0.10551851851851853,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.13,0.12151851851851854,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.2555555555555555,0.12840740740740741,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.3811111111111112,0.15244444444444447,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.5066666666666668,0.1725925925925926,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.6322222222222225,0.20248148148148146,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.757777777777778,0.2325185185185185,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,1.8833333333333329,0.26740740740740737,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,2.0088888888888885,0.30540740740740746,3,glucose,2021-07-23,1,GC048,Single KO
∆dpp,2.134444444444444,0.3455185185185185,3,glucose,2021-07-23,1,GC048,Single KO
∆flh,0.0,0.030481481481481484,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.12555555555555564,0.03448148148148149,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.2511111111111113,0.03762962962962964,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.3766666666666669,0.042518518518518525,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.5022222222222221,0.048629629629629634,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.6277777777777778,0.054518518518518536,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.7533333333333334,0.06055555555555557,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.878888888888889,0.0685925925925926,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.0044444444444447,0.07744444444444445,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.13,0.08851851851851854,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.2555555555555555,0.09851851851851852,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.3811111111111112,0.11340740740740742,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.5066666666666668,0.13444444444444445,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.6322222222222225,0.1535925925925926,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.757777777777778,0.1874814814814815,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.8833333333333337,0.2245185185185185,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,2.0088888888888885,0.2874074074074074,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,2.134444444444444,0.29340740740740745,1,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.0,0.031481481481481485,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.12555555555555564,0.035629629629629636,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.2511111111111113,0.03951851851851852,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.3766666666666665,0.04562962962962963,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.5022222222222221,0.05151851851851853,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.6277777777777778,0.05855555555555557,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.7533333333333334,0.06559259259259259,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.878888888888889,0.07544444444444445,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.0044444444444443,0.08651851851851854,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.13,0.09751851851851852,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.2555555555555555,0.11240740740740741,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.3811111111111112,0.13644444444444445,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.5066666666666668,0.1555925925925926,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.6322222222222225,0.1944814814814815,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.757777777777778,0.23751851851851852,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.8833333333333329,0.3044074074074074,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,2.0088888888888885,0.31740740740740747,2,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.0,0.031481481481481485,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.12555555555555564,0.035629629629629636,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.2511111111111113,0.04051851851851852,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.3766666666666665,0.04662962962962963,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.5022222222222221,0.05151851851851853,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.6277777777777778,0.05855555555555557,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.7533333333333334,0.06659259259259259,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,0.878888888888889,0.07544444444444445,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.0044444444444443,0.08651851851851854,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.13,0.09751851851851852,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.2555555555555555,0.11240740740740741,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.3811111111111112,0.13344444444444445,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.5066666666666668,0.1515925925925926,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.6322222222222225,0.1874814814814815,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.757777777777778,0.2305185185185185,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,1.8833333333333329,0.2974074074074074,3,glucose,2021-07-23,1,GC029,Single KO
∆flh,2.0088888888888885,0.29840740740740745,3,glucose,2021-07-23,1,GC029,Single KO
∆glt,0.0,0.031481481481481485,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.12555555555555564,0.03548148148148149,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.2511111111111113,0.039629629629629626,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.3766666666666669,0.04451851851851853,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.5022222222222221,0.051629629629629636,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.6277777777777778,0.05751851851851854,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.7533333333333334,0.06655555555555555,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.878888888888889,0.0775925925925926,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.0044444444444447,0.09244444444444444,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.13,0.11151851851851853,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.2555555555555555,0.12751851851851853,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.3811111111111112,0.14340740740740743,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.5066666666666668,0.15544444444444444,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.6322222222222225,0.1725925925925926,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.757777777777778,0.1994814814814815,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.8833333333333337,0.2315185185185185,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,2.0088888888888885,0.26640740740740737,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,2.134444444444444,0.30440740740740746,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,2.26,0.3465185185185185,2,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.0,0.03348148148148149,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.12555555555555564,0.03762962962962964,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.2511111111111113,0.043518518518518526,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.3766666666666665,0.049629629629629635,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.5022222222222221,0.05651851851851854,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.6277777777777778,0.06455555555555555,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.7533333333333334,0.0765925925925926,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,0.878888888888889,0.09244444444444444,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.0044444444444443,0.11051851851851853,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.13,0.12551851851851853,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.2555555555555555,0.14240740740740743,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.3811111111111112,0.15044444444444446,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.5066666666666668,0.1695925925925926,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.6322222222222225,0.1984814814814815,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.757777777777778,0.2315185185185185,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,1.8833333333333329,0.26440740740740737,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,2.0088888888888885,0.29840740740740745,3,glucose,2021-07-23,1,GC030,Single KO
∆glt,2.134444444444444,0.3445185185185185,3,glucose,2021-07-23,1,GC030,Single KO
∆his,0.0,0.032481481481481486,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.12555555555555564,0.03644444444444446,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.2511111111111113,0.04044444444444445,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.3766666666666665,0.046481481481481485,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.5022222222222221,0.05248148148148149,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.6277777777777778,0.059481481481481496,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.7533333333333334,0.06848148148148148,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.878888888888889,0.08062962962962963,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.0044444444444447,0.09351851851851851,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.13,0.10862962962962963,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.2555555555555555,0.12651851851851853,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.3811111111111112,0.14555555555555555,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.5066666666666668,0.1675925925925926,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.6322222222222225,0.19244444444444447,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.7577777777777777,0.2215185185185185,1,glucose,2021-07-23,1,GC047,Single KO
∆his,1.8833333333333333,0.25351851851851853,1,glucose,2021-07-23,1,GC047,Single KO
∆his,2.008888888888889,0.2894074074074074,1,glucose,2021-07-23,1,GC047,Single KO
∆his,2.1344444444444446,0.3274444444444444,1,glucose,2021-07-23,1,GC047,Single KO
∆his,0.0,0.03348148148148149,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.12555555555555564,0.03744444444444446,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.2511111111111113,0.04144444444444445,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.3766666666666665,0.047481481481481486,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.5022222222222221,0.05448148148148149,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.6277777777777778,0.06248148148148147,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.7533333333333334,0.07148148148148148,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.878888888888889,0.08262962962962964,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.0044444444444447,0.09451851851851852,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.13,0.10862962962962963,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.2555555555555555,0.12451851851851851,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.3811111111111112,0.14455555555555555,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.5066666666666668,0.1655925925925926,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.6322222222222225,0.18944444444444447,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.7577777777777777,0.2155185185185185,2,glucose,2021-07-23,1,GC047,Single KO
∆his,1.8833333333333333,0.24651851851851853,2,glucose,2021-07-23,1,GC047,Single KO
∆his,2.008888888888889,0.2794074074074074,2,glucose,2021-07-23,1,GC047,Single KO
∆his,2.1344444444444446,0.3164444444444445,2,glucose,2021-07-23,1,GC047,Single KO
∆his,0.0,0.032481481481481486,3,glucose,2021-07-23,1,GC047,Single KO
∆his,0.12555555555555564,0.03644444444444446,3,glucose,2021-07-23,1,GC047,Single KO
∆his,0.2511111111111113,0.04144444444444445,3,glucose,2021-07-23,1,GC047,Single KO
∆his,0.3766666666666665,0.047481481481481486,3,glucose,2021-07-23,1,GC047,Single KO
∆his,0.5022222222222221,0.05448148148148149,3,glucose,2021-07-23,1,GC047,Single KO
∆his,0.6277777777777778,0.06248148148148147,3,glucose,2021-07-23,1,GC047,Single KO
∆his,0.7533333333333334,0.07148148148148148,3,glucose,2021-07-23,1,GC047,Single KO
∆his,0.878888888888889,0.08262962962962964,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.0044444444444447,0.09451851851851852,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.13,0.10862962962962963,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.2555555555555555,0.12451851851851851,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.3811111111111112,0.14355555555555555,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.5066666666666668,0.1645925925925926,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.6322222222222225,0.18844444444444447,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.7577777777777777,0.2145185185185185,3,glucose,2021-07-23,1,GC047,Single KO
∆his,1.8833333333333333,0.24451851851851852,3,glucose,2021-07-23,1,GC047,Single KO
∆his,2.008888888888889,0.2764074074074074,3,glucose,2021-07-23,1,GC047,Single KO
∆his,2.1344444444444446,0.31344444444444447,3,glucose,2021-07-23,1,GC047,Single KO
∆mal,0.0,0.030481481481481484,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.12555555555555564,0.03448148148148149,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.2511111111111113,0.03848148148148148,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.3766666666666669,0.04262962962962963,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.5022222222222226,0.04951851851851853,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.6277777777777778,0.05662962962962964,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.7533333333333334,0.06451851851851852,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.878888888888889,0.07455555555555556,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.0044444444444447,0.08659259259259261,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.1300000000000003,0.09844444444444445,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.2555555555555555,0.11751851851851854,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.3811111111111112,0.12551851851851853,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.5066666666666668,0.14740740740740743,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.6322222222222225,0.16844444444444445,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.757777777777778,0.19359259259259262,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.8833333333333337,0.22248148148148147,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,2.0088888888888894,0.25351851851851853,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,2.134444444444444,0.2874074074074074,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,2.26,0.3264074074074075,1,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.0,0.032481481481481486,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.12555555555555564,0.03648148148148149,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.2511111111111113,0.04162962962962963,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.3766666666666669,0.04851851851851853,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.5022222222222221,0.05562962962962964,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.6277777777777778,0.06451851851851852,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.7533333333333334,0.07455555555555556,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.878888888888889,0.08659259259259261,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.0044444444444447,0.10244444444444445,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.13,0.11251851851851853,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.2555555555555555,0.13051851851851853,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.3811111111111112,0.15340740740740744,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.5066666666666668,0.17444444444444446,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.6322222222222225,0.20059259259259263,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.757777777777778,0.22948148148148148,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.8833333333333337,0.26251851851851854,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,2.0088888888888885,0.2974074074074074,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,2.134444444444444,0.3364074074074074,2,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.0,0.032481481481481486,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.12555555555555564,0.03748148148148149,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.2511111111111113,0.04262962962962963,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.3766666666666669,0.04851851851851853,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.5022222222222221,0.05662962962962964,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.6277777777777778,0.06551851851851852,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.7533333333333334,0.07555555555555556,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,0.878888888888889,0.08859259259259261,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.0044444444444447,0.10044444444444445,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.13,0.11451851851851853,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.2555555555555555,0.13251851851851854,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.3811111111111112,0.15340740740740744,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.5066666666666668,0.17444444444444446,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.6322222222222225,0.20159259259259263,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.757777777777778,0.23048148148148148,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,1.8833333333333337,0.26351851851851854,3,glucose,2021-07-23,1,GC032,Single KO
∆mal,2.0088888888888885,0.2984074074074074,3,glucose,2021-07-23,1,GC032,Single KO
