strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
WT,0.0,0.03081481481481481,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.12555555555555564,0.03077777777777778,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.2511111111111113,0.03177777777777778,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.3766666666666669,0.03274074074074075,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.5022222222222226,0.03377777777777778,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.6277777777777782,0.03470370370370371,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.7533333333333339,0.035666666666666666,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.8788888888888895,0.03659259259259261,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.0044444444444451,0.037666666666666654,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.1300000000000008,0.038629629629629625,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.2555555555555555,0.039666666666666656,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.3811111111111112,0.04062962962962963,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.5066666666666668,0.0417037037037037,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.6322222222222225,0.04262962962962963,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.757777777777778,0.04366666666666666,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.8833333333333337,0.04466666666666666,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.0088888888888894,0.04566666666666666,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.134444444444445,0.04666666666666666,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.2600000000000007,0.048666666666666664,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.3855555555555563,0.049666666666666665,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.511111111111111,0.050666666666666665,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.6366666666666667,0.05159259259259261,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.7622222222222224,0.05259259259259261,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.887777777777778,0.05459259259259261,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.0133333333333336,0.05562962962962964,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.1388888888888893,0.05659259259259261,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.264444444444445,0.05755555555555558,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.3900000000000006,0.059592592592592614,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.515555555555556,0.06059259259259259,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.641111111111112,0.06159259259259259,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.7666666666666675,0.0625185185185185,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.892222222222223,0.06459259259259259,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.017777777777779,0.06559259259259259,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.143333333333334,0.06659259259259259,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.26888888888889,0.0675185185185185,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.394444444444444,0.0695925925925926,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.52,0.0715925925925926,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.645555555555555,0.07255555555555557,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.771111111111111,0.0745925925925926,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.8966666666666665,0.07551851851851851,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.022222222222222,0.07655555555555557,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.147777777777778,0.07855555555555557,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.273333333333333,0.0795925925925926,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.398888888888889,0.0815925925925926,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.524444444444445,0.08348148148148149,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.65,0.08459259259259261,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.775555555555556,0.08644444444444446,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.901111111111112,0.08851851851851852,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.026666666666667,0.0904814814814815,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.152222222222223,0.09144444444444444,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.277777777777779,0.09266666666666665,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.403333333333334,0.0955185185185185,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.52888888888889,0.09755555555555555,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.6544444444444455,0.09855555555555555,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.780000000000001,0.1005925925925926,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,6.905555555555557,0.10255555555555557,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,7.031111111111111,0.10444444444444445,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,7.156666666666666,0.10648148148148148,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,7.282222222222222,0.10855555555555556,1,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.0,0.03077777777777778,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.12555555555555564,0.03174074074074075,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.2511111111111113,0.03277777777777778,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.3766666666666669,0.03370370370370371,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.5022222222222226,0.033666666666666664,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.6277777777777782,0.034592592592592605,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.7533333333333339,0.035666666666666666,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,0.8788888888888895,0.037629629629629624,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.0044444444444443,0.037666666666666654,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.13,0.039629629629629626,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.2555555555555555,0.0397037037037037,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.3811111111111112,0.04162962962962963,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.5066666666666668,0.04266666666666666,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.6322222222222225,0.04366666666666666,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.757777777777778,0.04466666666666666,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,1.8833333333333337,0.04566666666666666,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.0088888888888894,0.04766666666666666,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.134444444444445,0.048666666666666664,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.26,0.049666666666666665,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.3855555555555554,0.050592592592592606,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.511111111111111,0.05159259259259261,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.6366666666666667,0.05359259259259261,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.7622222222222224,0.05462962962962964,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,2.887777777777778,0.05559259259259261,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.0133333333333336,0.05655555555555558,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.1388888888888893,0.05859259259259261,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.264444444444445,0.059592592592592614,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.3900000000000006,0.06059259259259259,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.515555555555556,0.0625185185185185,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.641111111111112,0.06359259259259259,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.7666666666666675,0.06459259259259259,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,3.892222222222223,0.06659259259259259,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.017777777777779,0.0675185185185185,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.143333333333333,0.0695925925925926,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.268888888888888,0.0705925925925926,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.394444444444444,0.07255555555555557,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.52,0.0735925925925926,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.645555555555555,0.07551851851851851,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.771111111111111,0.07655555555555557,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,4.8966666666666665,0.07855555555555557,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.022222222222222,0.0795925925925926,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.147777777777778,0.0815925925925926,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.273333333333333,0.08248148148148149,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.398888888888889,0.08459259259259261,2,aspartate-minus,2022-02-18,1,GC001,WT
WT,5.524444444444445,0.08644444444444446,2,aspartate-minus,2022-02-18,1,GC001,WT
