strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
WT,2.887777777777778,0.04874074074074074,1,proline,2021-09-01,1,GC001,WT
WT,3.0133333333333336,0.050629629629629636,1,proline,2021-09-01,1,GC001,WT
WT,3.1388888888888893,0.05274074074074074,1,proline,2021-09-01,1,GC001,WT
WT,3.264444444444445,0.054592592592592595,1,proline,2021-09-01,1,GC001,WT
WT,3.3900000000000006,0.0565925925925926,1,proline,2021-09-01,1,GC001,WT
WT,3.515555555555556,0.05862962962962963,1,proline,2021-09-01,1,GC001,WT
WT,3.641111111111112,0.06048148148148147,1,proline,2021-09-01,1,GC001,WT
WT,3.7666666666666657,0.06344444444444443,1,proline,2021-09-01,1,GC001,WT
WT,3.8922222222222214,0.06648148148148146,1,proline,2021-09-01,1,GC001,WT
WT,4.017777777777777,0.06855555555555555,1,proline,2021-09-01,1,GC001,WT
WT,4.143333333333333,0.07159259259259258,1,proline,2021-09-01,1,GC001,WT
WT,4.268888888888888,0.07451851851851851,1,proline,2021-09-01,1,GC001,WT
WT,4.394444444444444,0.07851851851851852,1,proline,2021-09-01,1,GC001,WT
WT,4.52,0.08151851851851852,1,proline,2021-09-01,1,GC001,WT
WT,4.645555555555555,0.0854074074074074,1,proline,2021-09-01,1,GC001,WT
WT,4.771111111111111,0.0884814814814815,1,proline,2021-09-01,1,GC001,WT
WT,4.8966666666666665,0.09248148148148146,1,proline,2021-09-01,1,GC001,WT
WT,5.022222222222222,0.09662962962962961,1,proline,2021-09-01,1,GC001,WT
WT,5.147777777777778,0.10140740740740739,1,proline,2021-09-01,1,GC001,WT
WT,5.273333333333333,0.10551851851851851,1,proline,2021-09-01,1,GC001,WT
WT,5.398888888888889,0.11059259259259259,1,proline,2021-09-01,1,GC001,WT
WT,5.524444444444445,0.11548148148148149,1,proline,2021-09-01,1,GC001,WT
WT,5.65,0.12040740740740741,1,proline,2021-09-01,1,GC001,WT
WT,5.775555555555556,0.12537037037037035,1,proline,2021-09-01,1,GC001,WT
WT,5.901111111111112,0.13133333333333333,1,proline,2021-09-01,1,GC001,WT
WT,0.0,0.02514814814814814,2,proline,2021-09-01,1,GC001,WT
WT,0.12555555555555564,0.025111111111111112,2,proline,2021-09-01,1,GC001,WT
WT,0.2511111111111113,0.026074074074074055,2,proline,2021-09-01,1,GC001,WT
WT,0.3766666666666669,0.026074074074074055,2,proline,2021-09-01,1,GC001,WT
WT,0.5022222222222226,0.027185185185185173,2,proline,2021-09-01,1,GC001,WT
WT,0.6277777777777782,0.027074074074074056,2,proline,2021-09-01,1,GC001,WT
WT,0.753333333333333,0.027888888888888894,2,proline,2021-09-01,1,GC001,WT
WT,0.8788888888888886,0.02892592592592591,2,proline,2021-09-01,1,GC001,WT
WT,1.0044444444444443,0.03,2,proline,2021-09-01,1,GC001,WT
WT,1.13,0.02996296296296294,2,proline,2021-09-01,1,GC001,WT
WT,1.2555555555555555,0.031,2,proline,2021-09-01,1,GC001,WT
WT,1.3811111111111112,0.032,2,proline,2021-09-01,1,GC001,WT
WT,1.5066666666666668,0.03303703703703703,2,proline,2021-09-01,1,GC001,WT
WT,1.6322222222222225,0.034,2,proline,2021-09-01,1,GC001,WT
WT,1.757777777777778,0.03496296296296297,2,proline,2021-09-01,1,GC001,WT
WT,1.8833333333333337,0.03596296296296295,2,proline,2021-09-01,1,GC001,WT
WT,2.0088888888888885,0.036962962962962975,2,proline,2021-09-01,1,GC001,WT
WT,2.134444444444444,0.037925925925925905,2,proline,2021-09-01,1,GC001,WT
WT,2.26,0.039962962962962964,2,proline,2021-09-01,1,GC001,WT
WT,2.3855555555555554,0.04092592592592592,2,proline,2021-09-01,1,GC001,WT
WT,2.511111111111111,0.04174074074074073,2,proline,2021-09-01,1,GC001,WT
WT,2.6366666666666667,0.043814814814814806,2,proline,2021-09-01,1,GC001,WT
WT,2.7622222222222224,0.044629629629629616,2,proline,2021-09-01,1,GC001,WT
WT,2.887777777777778,0.04681481481481481,2,proline,2021-09-01,1,GC001,WT
WT,3.0133333333333336,0.04874074074074074,2,proline,2021-09-01,1,GC001,WT
WT,3.1388888888888893,0.050629629629629636,2,proline,2021-09-01,1,GC001,WT
WT,3.264444444444445,0.05274074074074074,2,proline,2021-09-01,1,GC001,WT
WT,3.3900000000000006,0.054592592592592595,2,proline,2021-09-01,1,GC001,WT
WT,3.515555555555556,0.0565925925925926,2,proline,2021-09-01,1,GC001,WT
WT,3.641111111111112,0.05862962962962963,2,proline,2021-09-01,1,GC001,WT
WT,3.7666666666666675,0.06048148148148147,2,proline,2021-09-01,1,GC001,WT
WT,3.8922222222222214,0.06344444444444443,2,proline,2021-09-01,1,GC001,WT
WT,4.017777777777777,0.06548148148148146,2,proline,2021-09-01,1,GC001,WT
WT,4.143333333333333,0.06855555555555555,2,proline,2021-09-01,1,GC001,WT
WT,4.268888888888888,0.07159259259259258,2,proline,2021-09-01,1,GC001,WT
WT,4.394444444444444,0.07451851851851851,2,proline,2021-09-01,1,GC001,WT
WT,4.52,0.07751851851851851,2,proline,2021-09-01,1,GC001,WT
WT,4.645555555555555,0.08151851851851852,2,proline,2021-09-01,1,GC001,WT
WT,4.771111111111111,0.0844074074074074,2,proline,2021-09-01,1,GC001,WT
WT,4.8966666666666665,0.0884814814814815,2,proline,2021-09-01,1,GC001,WT
WT,5.022222222222222,0.09248148148148146,2,proline,2021-09-01,1,GC001,WT
WT,5.147777777777778,0.09662962962962961,2,proline,2021-09-01,1,GC001,WT
WT,5.273333333333333,0.10040740740740739,2,proline,2021-09-01,1,GC001,WT
WT,5.398888888888889,0.10451851851851851,2,proline,2021-09-01,1,GC001,WT
WT,5.524444444444445,0.10959259259259259,2,proline,2021-09-01,1,GC001,WT
WT,5.65,0.11448148148148149,2,proline,2021-09-01,1,GC001,WT
WT,5.775555555555556,0.1194074074074074,2,proline,2021-09-01,1,GC001,WT
WT,5.901111111111112,0.12537037037037035,2,proline,2021-09-01,1,GC001,WT
WT,6.026666666666667,0.13033333333333333,2,proline,2021-09-01,1,GC001,WT
WT,0.0,0.02518518518518517,3,proline,2021-09-01,1,GC001,WT
WT,0.12555555555555564,0.025074074074074054,3,proline,2021-09-01,1,GC001,WT
WT,0.2511111111111104,0.025888888888888892,3,proline,2021-09-01,1,GC001,WT
WT,0.37666666666666604,0.02692592592592591,3,proline,2021-09-01,1,GC001,WT
WT,0.5022222222222217,0.026999999999999996,3,proline,2021-09-01,1,GC001,WT
WT,0.6277777777777773,0.02796296296296294,3,proline,2021-09-01,1,GC001,WT
WT,0.753333333333333,0.028999999999999998,3,proline,2021-09-01,1,GC001,WT
WT,0.8788888888888886,0.03,3,proline,2021-09-01,1,GC001,WT
WT,1.0044444444444443,0.03103703703703703,3,proline,2021-09-01,1,GC001,WT
WT,1.13,0.032,3,proline,2021-09-01,1,GC001,WT
WT,1.2555555555555555,0.03296296296296297,3,proline,2021-09-01,1,GC001,WT
WT,1.3811111111111112,0.033962962962962945,3,proline,2021-09-01,1,GC001,WT
WT,1.506666666666666,0.03496296296296297,3,proline,2021-09-01,1,GC001,WT
WT,1.6322222222222216,0.03592592592592592,3,proline,2021-09-01,1,GC001,WT
WT,1.7577777777777772,0.036962962962962975,3,proline,2021-09-01,1,GC001,WT
WT,1.8833333333333329,0.03792592592592592,3,proline,2021-09-01,1,GC001,WT
WT,2.0088888888888885,0.03974074074074073,3,proline,2021-09-01,1,GC001,WT
WT,2.134444444444444,0.040814814814814804,3,proline,2021-09-01,1,GC001,WT
WT,2.26,0.042629629629629615,3,proline,2021-09-01,1,GC001,WT
WT,2.3855555555555554,0.04481481481481481,3,proline,2021-09-01,1,GC001,WT
WT,2.511111111111111,0.045740740740740735,3,proline,2021-09-01,1,GC001,WT
WT,2.6366666666666667,0.04762962962962963,3,proline,2021-09-01,1,GC001,WT
WT,2.7622222222222224,0.04974074074074074,3,proline,2021-09-01,1,GC001,WT
WT,2.887777777777778,0.05159259259259259,3,proline,2021-09-01,1,GC001,WT
WT,3.0133333333333336,0.053592592592592594,3,proline,2021-09-01,1,GC001,WT
WT,3.1388888888888893,0.05662962962962963,3,proline,2021-09-01,1,GC001,WT
WT,3.264444444444445,0.058481481481481495,3,proline,2021-09-01,1,GC001,WT
WT,3.389999999999999,0.060444444444444426,3,proline,2021-09-01,1,GC001,WT
WT,3.5155555555555544,0.06348148148148146,3,proline,2021-09-01,1,GC001,WT
WT,3.64111111111111,0.06555555555555555,3,proline,2021-09-01,1,GC001,WT
WT,3.7666666666666657,0.06859259259259258,3,proline,2021-09-01,1,GC001,WT
WT,3.8922222222222214,0.07151851851851851,3,proline,2021-09-01,1,GC001,WT
WT,4.017777777777777,0.07551851851851851,3,proline,2021-09-01,1,GC001,WT
WT,4.143333333333333,0.07851851851851852,3,proline,2021-09-01,1,GC001,WT
WT,4.268888888888888,0.0814074074074074,3,proline,2021-09-01,1,GC001,WT
WT,4.394444444444444,0.08548148148148149,3,proline,2021-09-01,1,GC001,WT
WT,4.52,0.08948148148148148,3,proline,2021-09-01,1,GC001,WT
WT,4.645555555555555,0.0936296296296296,3,proline,2021-09-01,1,GC001,WT
WT,4.771111111111111,0.09740740740740739,3,proline,2021-09-01,1,GC001,WT
WT,4.8966666666666665,0.10151851851851851,3,proline,2021-09-01,1,GC001,WT
WT,5.022222222222222,0.10659259259259259,3,proline,2021-09-01,1,GC001,WT
WT,5.147777777777778,0.11148148148148149,3,proline,2021-09-01,1,GC001,WT
WT,5.273333333333333,0.1164074074074074,3,proline,2021-09-01,1,GC001,WT
WT,5.398888888888889,0.12237037037037038,3,proline,2021-09-01,1,GC001,WT
WT,5.524444444444445,0.12733333333333333,3,proline,2021-09-01,1,GC001,WT
∆dpp,0.0,0.02551851851851851,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.12555555555555564,0.02651851851851851,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.2511111111111113,0.027407407407407394,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.3766666666666669,0.028481481481481483,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.5022222222222226,0.03048148148148147,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.6277777777777782,0.03262962962962962,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.7533333333333339,0.0334074074074074,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.8788888888888895,0.03551851851851852,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.0044444444444451,0.03759259259259258,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.1300000000000008,0.03948148148148148,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.2555555555555564,0.04140740740740739,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.381111111111112,0.043370370370370365,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.5066666666666677,0.04633333333333334,1,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.0,0.02551851851851851,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.12555555555555564,0.02651851851851851,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.2511111111111113,0.028407407407407395,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.3766666666666669,0.030481481481481484,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.5022222222222226,0.03148148148148147,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.6277777777777782,0.03262962962962962,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.7533333333333339,0.0344074074074074,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.8788888888888895,0.03651851851851852,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.0044444444444451,0.03859259259259258,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.1300000000000008,0.04048148148148148,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.2555555555555564,0.042407407407407394,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.381111111111112,0.044370370370370366,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.5066666666666677,0.04633333333333334,2,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.0,0.02551851851851851,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.12555555555555564,0.02651851851851851,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.2511111111111113,0.028518518518518512,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.3766666666666669,0.029407407407407396,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.5022222222222226,0.031481481481481485,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.6277777777777782,0.03248148148148147,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.7533333333333339,0.03462962962962962,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,0.8788888888888895,0.0364074074074074,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.0044444444444451,0.03751851851851851,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.1300000000000008,0.03959259259259258,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.2555555555555564,0.04148148148148148,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.381111111111112,0.043407407407407395,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.5066666666666677,0.04637037037037037,3,proline,2021-09-01,1,GC048,Single KO
∆dpp,1.6322222222222234,0.04833333333333334,3,proline,2021-09-01,1,GC048,Single KO
∆flh,0.0,0.025592592592592583,1,proline,2021-09-01,1,GC029,Single KO
∆flh,0.6277777777777764,0.025481481481481466,1,proline,2021-09-01,1,GC029,Single KO
∆flh,0.7533333333333321,0.025555555555555554,1,proline,2021-09-01,1,GC029,Single KO
∆flh,0.8788888888888877,0.026592592592592584,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.0044444444444434,0.02651851851851851,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.129999999999999,0.02751851851851851,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.2555555555555546,0.02751851851851851,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.3811111111111103,0.028407407407407395,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.506666666666666,0.028481481481481483,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.6322222222222216,0.02948148148148147,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.7577777777777772,0.030629629629629618,1,proline,2021-09-01,1,GC029,Single KO
∆flh,1.8833333333333329,0.030407407407407397,1,proline,2021-09-01,1,GC029,Single KO
∆flh,2.0088888888888885,0.031518518518518515,1,proline,2021-09-01,1,GC029,Single KO
∆flh,2.134444444444444,0.03259259259259259,1,proline,2021-09-01,1,GC029,Single KO
∆flh,2.26,0.032481481481481486,1,proline,2021-09-01,1,GC029,Single KO
∆flh,2.3855555555555554,0.0334074074074074,1,proline,2021-09-01,1,GC029,Single KO
∆flh,2.511111111111111,0.03437037037037037,1,proline,2021-09-01,1,GC029,Single KO
∆flh,2.6366666666666667,0.03533333333333334,1,proline,2021-09-01,1,GC029,Single KO
∆flh,0.0,0.02548148148148148,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.12555555555555387,0.025444444444444436,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.2511111111111095,0.026481481481481467,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.37666666666666515,0.026555555555555554,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.5022222222222208,0.027592592592592585,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.6277777777777764,0.02751851851851851,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.7533333333333321,0.028518518518518512,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.8788888888888877,0.029518518518518513,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.0044444444444434,0.029407407407407396,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.129999999999999,0.030481481481481484,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.2555555555555546,0.03148148148148147,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.3811111111111103,0.03162962962962962,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.506666666666666,0.0324074074074074,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.6322222222222216,0.03351851851851852,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.7577777777777772,0.03359259259259259,2,proline,2021-09-01,1,GC029,Single KO
∆flh,1.8833333333333329,0.03448148148148149,2,proline,2021-09-01,1,GC029,Single KO
∆flh,2.0088888888888885,0.0354074074074074,2,proline,2021-09-01,1,GC029,Single KO
∆flh,2.134444444444444,0.03537037037037037,2,proline,2021-09-01,1,GC029,Single KO
∆flh,2.26,0.03633333333333334,2,proline,2021-09-01,1,GC029,Single KO
∆flh,0.0,0.025592592592592583,3,proline,2021-09-01,1,GC029,Single KO
∆flh,0.12555555555555564,0.02551851851851851,3,proline,2021-09-01,1,GC029,Single KO
∆flh,0.2511111111111113,0.02651851851851851,3,proline,2021-09-01,1,GC029,Single KO
∆flh,0.3766666666666669,0.02751851851851851,3,proline,2021-09-01,1,GC029,Single KO
∆flh,0.5022222222222226,0.027407407407407394,3,proline,2021-09-01,1,GC029,Single KO
∆flh,0.6277777777777782,0.028481481481481483,3,proline,2021-09-01,1,GC029,Single KO
∆flh,0.7533333333333339,0.02948148148148147,3,proline,2021-09-01,1,GC029,Single KO
∆flh,0.8788888888888895,0.029629629629629617,3,proline,2021-09-01,1,GC029,Single KO
∆flh,1.0044444444444451,0.030407407407407397,3,proline,2021-09-01,1,GC029,Single KO
∆flh,1.1300000000000008,0.031518518518518515,3,proline,2021-09-01,1,GC029,Single KO
∆flh,1.2555555555555564,0.03159259259259259,3,proline,2021-09-01,1,GC029,Single KO
∆flh,1.381111111111112,0.032481481481481486,3,proline,2021-09-01,1,GC029,Single KO
∆flh,1.5066666666666677,0.0334074074074074,3,proline,2021-09-01,1,GC029,Single KO
∆flh,1.6322222222222234,0.03437037037037037,3,proline,2021-09-01,1,GC029,Single KO
∆flh,1.757777777777779,0.03533333333333334,3,proline,2021-09-01,1,GC029,Single KO
∆glt,0.0,0.02574074074074073,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.12555555555555564,0.025814814814814804,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.2511111111111113,0.025629629629629613,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.3766666666666669,0.025814814814814804,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.5022222222222226,0.02674074074074073,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.6277777777777782,0.026629629629629628,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.7533333333333339,0.02674074074074073,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.8788888888888895,0.027592592592592585,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.0044444444444451,0.027592592592592585,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.1300000000000008,0.027629629629629615,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.2555555555555564,0.02748148148148148,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.3811111111111103,0.027444444444444438,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.506666666666666,0.02848148148148147,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.6322222222222216,0.028555555555555556,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.7577777777777772,0.028592592592592586,1,proline,2021-09-01,1,GC030,Single KO
∆glt,1.8833333333333329,0.029518518518518513,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.0088888888888885,0.029518518518518513,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.134444444444444,0.030518518518518514,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.26,0.030407407407407397,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.3855555555555554,0.030481481481481484,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.511111111111111,0.03148148148148147,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.6366666666666667,0.03162962962962962,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.7622222222222224,0.0314074074074074,1,proline,2021-09-01,1,GC030,Single KO
∆glt,2.887777777777778,0.032518518518518516,1,proline,2021-09-01,1,GC030,Single KO
∆glt,3.0133333333333336,0.03259259259259259,1,proline,2021-09-01,1,GC030,Single KO
∆glt,3.1388888888888893,0.03348148148148149,1,proline,2021-09-01,1,GC030,Single KO
∆glt,3.264444444444445,0.0334074074074074,1,proline,2021-09-01,1,GC030,Single KO
∆glt,3.3900000000000006,0.03337037037037037,1,proline,2021-09-01,1,GC030,Single KO
∆glt,3.515555555555556,0.03433333333333334,1,proline,2021-09-01,1,GC030,Single KO
∆glt,0.0,0.025037037037037024,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.12555555555555564,0.025999999999999995,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.2511111111111113,0.025962962962962965,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.3766666666666669,0.025962962962962938,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.5022222222222217,0.025962962962962965,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.6277777777777773,0.02692592592592591,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.753333333333333,0.026962962962962966,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.8788888888888886,0.026925925925925923,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.0044444444444443,0.02674074074074073,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.13,0.026814814814814805,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.2555555555555555,0.027629629629629615,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.3811111111111112,0.027814814814814806,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.5066666666666668,0.027740740740740732,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.6322222222222225,0.02862962962962963,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.757777777777778,0.028740740740740733,2,proline,2021-09-01,1,GC030,Single KO
∆glt,1.8833333333333337,0.028592592592592586,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.0088888888888894,0.029592592592592587,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.134444444444445,0.029629629629629617,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.2600000000000007,0.029481481481481484,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.3855555555555545,0.03044444444444444,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.51111111111111,0.03048148148148147,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.636666666666666,0.030555555555555558,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.7622222222222215,0.03159259259259259,2,proline,2021-09-01,1,GC030,Single KO
∆glt,2.887777777777777,0.031518518518518515,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.0133333333333328,0.031518518518518515,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.1388888888888884,0.032518518518518516,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.264444444444444,0.0324074074074074,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.3899999999999997,0.032481481481481486,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.5155555555555553,0.03348148148148147,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.641111111111111,0.03362962962962962,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.7666666666666666,0.0344074074074074,2,proline,2021-09-01,1,GC030,Single KO
∆glt,3.8922222222222222,0.03451851851851852,2,proline,2021-09-01,1,GC030,Single KO
∆glt,4.017777777777778,0.03459259259259259,2,proline,2021-09-01,1,GC030,Single KO
∆glt,4.1433333333333335,0.03548148148148149,2,proline,2021-09-01,1,GC030,Single KO
∆glt,4.268888888888889,0.0354074074074074,2,proline,2021-09-01,1,GC030,Single KO
∆glt,4.394444444444445,0.03637037037037037,2,proline,2021-09-01,1,GC030,Single KO
∆glt,4.5200000000000005,0.03633333333333334,2,proline,2021-09-01,1,GC030,Single KO
∆glt,0.0,0.025925925925925908,3,proline,2021-09-01,1,GC030,Single KO
∆glt,0.12555555555555564,0.025962962962962965,3,proline,2021-09-01,1,GC030,Single KO
∆glt,0.2511111111111113,0.02592592592592592,3,proline,2021-09-01,1,GC030,Single KO
∆glt,0.3766666666666669,0.02674074074074073,3,proline,2021-09-01,1,GC030,Single KO
∆glt,0.5022222222222226,0.026814814814814805,3,proline,2021-09-01,1,GC030,Single KO
∆glt,0.6277777777777782,0.026629629629629614,3,proline,2021-09-01,1,GC030,Single KO
∆glt,0.7533333333333339,0.026814814814814805,3,proline,2021-09-01,1,GC030,Single KO
∆glt,0.8788888888888895,0.027740740740740732,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.0044444444444451,0.02762962962962963,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.1300000000000008,0.027740740740740732,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.2555555555555564,0.028592592592592586,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.381111111111112,0.028592592592592586,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.5066666666666677,0.028629629629629616,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.6322222222222234,0.029481481481481484,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.7577777777777772,0.02944444444444444,3,proline,2021-09-01,1,GC030,Single KO
∆glt,1.8833333333333329,0.02948148148148147,3,proline,2021-09-01,1,GC030,Single KO
∆glt,2.0088888888888885,0.030555555555555558,3,proline,2021-09-01,1,GC030,Single KO
∆glt,2.134444444444444,0.030592592592592588,3,proline,2021-09-01,1,GC030,Single KO
∆glt,2.26,0.030518518518518514,3,proline,2021-09-01,1,GC030,Single KO
