growth_medium,high,low,percentile,replicate,strain
acetate,0.5921879499999927,0.5289892750000016,95.0,hyperparameter,∆mal
acetate,0.577614625,0.548872,75.0,hyperparameter,∆mal
acetate,0.571018,0.5552269999999999,50.0,hyperparameter,∆mal
acetate,0.5668475,0.559516875,25.0,hyperparameter,∆mal
acetate,0.5646242500000009,0.5617592000000001,5.0,hyperparameter,∆mal
acetate,0.5921879499999927,0.5289892750000016,95.0,0,∆mal
acetate,0.577614625,0.548872,75.0,0,∆mal
acetate,0.571018,0.5552269999999999,50.0,0,∆mal
acetate,0.5668475,0.559516875,25.0,0,∆mal
acetate,0.5646242500000009,0.5617592000000001,5.0,0,∆mal
acetate,0.5921879499999927,0.5289892750000016,95.0,1,∆mal
acetate,0.577614625,0.548872,75.0,1,∆mal
acetate,0.571018,0.5552269999999999,50.0,1,∆mal
acetate,0.5668475,0.559516875,25.0,1,∆mal
acetate,0.5646242500000009,0.5617592000000001,5.0,1,∆mal
acetate,0.5921879499999927,0.5289892750000016,95.0,2,∆mal
acetate,0.577614625,0.548872,75.0,2,∆mal
acetate,0.571018,0.5552269999999999,50.0,2,∆mal
acetate,0.5668475,0.559516875,25.0,2,∆mal
acetate,0.5646242500000009,0.5617592000000001,5.0,2,∆mal
acetate,0.5921879499999927,0.5289892750000016,95.0,3,∆mal
acetate,0.577614625,0.548872,75.0,3,∆mal
acetate,0.571018,0.5552269999999999,50.0,3,∆mal
acetate,0.5668475,0.559516875,25.0,3,∆mal
acetate,0.5646242500000009,0.5617592000000001,5.0,3,∆mal
acetate,0.5921879499999927,0.5289892750000016,95.0,4,∆mal
acetate,0.577614625,0.548872,75.0,4,∆mal
acetate,0.571018,0.5552269999999999,50.0,4,∆mal
acetate,0.5668475,0.559516875,25.0,4,∆mal
acetate,0.5646242500000009,0.5617592000000001,5.0,4,∆mal
acetate,1.2361557500000102,0.10699192500000014,95.0,hyperparameter,∆mal ∆dpp
acetate,0.741953625,0.36387824999999996,75.0,hyperparameter,∆mal ∆dpp
acetate,0.5689664999999999,0.44709200000000004,50.0,hyperparameter,∆mal ∆dpp
acetate,0.50379875,0.46378475,25.0,hyperparameter,∆mal ∆dpp
acetate,0.4797291000000002,0.46718255,5.0,hyperparameter,∆mal ∆dpp
acetate,1.2361557500000102,0.10699192500000014,95.0,0,∆mal ∆dpp
acetate,0.741953625,0.36387824999999996,75.0,0,∆mal ∆dpp
acetate,0.5689664999999999,0.44709200000000004,50.0,0,∆mal ∆dpp
acetate,0.50379875,0.46378475,25.0,0,∆mal ∆dpp
acetate,0.4797291000000002,0.46718255,5.0,0,∆mal ∆dpp
acetate,1.2361557500000102,0.10699192500000014,95.0,1,∆mal ∆dpp
acetate,0.741953625,0.36387824999999996,75.0,1,∆mal ∆dpp
acetate,0.5689664999999999,0.44709200000000004,50.0,1,∆mal ∆dpp
acetate,0.50379875,0.46378475,25.0,1,∆mal ∆dpp
acetate,0.4797291000000002,0.46718255,5.0,1,∆mal ∆dpp
acetate,1.071398250000007,0.10888582500000006,95.0,hyperparameter,∆mal ∆flh
acetate,0.684999375,0.287969625,75.0,hyperparameter,∆mal ∆flh
acetate,0.53560875,0.38360799999999995,50.0,hyperparameter,∆mal ∆flh
acetate,0.479341125,0.4286105,25.0,hyperparameter,∆mal ∆flh
acetate,0.46055820000000025,0.44319235,5.0,hyperparameter,∆mal ∆flh
acetate,1.071398250000007,0.10888582500000006,95.0,0,∆mal ∆flh
acetate,0.684999375,0.287969625,75.0,0,∆mal ∆flh
acetate,0.53560875,0.38360799999999995,50.0,0,∆mal ∆flh
acetate,0.479341125,0.4286105,25.0,0,∆mal ∆flh
acetate,0.46055820000000025,0.44319235,5.0,0,∆mal ∆flh
acetate,1.071398250000007,0.10888582500000006,95.0,1,∆mal ∆flh
acetate,0.684999375,0.287969625,75.0,1,∆mal ∆flh
acetate,0.53560875,0.38360799999999995,50.0,1,∆mal ∆flh
acetate,0.479341125,0.4286105,25.0,1,∆mal ∆flh
acetate,0.46055820000000025,0.44319235,5.0,1,∆mal ∆flh
acetate,0.5907588499999931,0.5631013000000001,95.0,hyperparameter,∆mal ∆glt
acetate,0.58416975,0.570152125,75.0,hyperparameter,∆mal ∆glt
acetate,0.5811605,0.573229,50.0,hyperparameter,∆mal ∆glt
acetate,0.579130375,0.575334375,25.0,hyperparameter,∆mal ∆glt
acetate,0.577988,0.5765246500000001,5.0,hyperparameter,∆mal ∆glt
acetate,0.5907588499999931,0.5631013000000001,95.0,0,∆mal ∆glt
acetate,0.58416975,0.570152125,75.0,0,∆mal ∆glt
acetate,0.5811605,0.573229,50.0,0,∆mal ∆glt
acetate,0.579130375,0.575334375,25.0,0,∆mal ∆glt
acetate,0.577988,0.5765246500000001,5.0,0,∆mal ∆glt
acetate,0.5907588499999931,0.5631013000000001,95.0,1,∆mal ∆glt
acetate,0.58416975,0.570152125,75.0,1,∆mal ∆glt
acetate,0.5811605,0.573229,50.0,1,∆mal ∆glt
acetate,0.579130375,0.575334375,25.0,1,∆mal ∆glt
acetate,0.577988,0.5765246500000001,5.0,1,∆mal ∆glt
acetate,0.5907588499999931,0.5631013000000001,95.0,2,∆mal ∆glt
acetate,0.58416975,0.570152125,75.0,2,∆mal ∆glt
acetate,0.5811605,0.573229,50.0,2,∆mal ∆glt
acetate,0.579130375,0.575334375,25.0,2,∆mal ∆glt
acetate,0.577988,0.5765246500000001,5.0,2,∆mal ∆glt
acetate,0.5907588499999931,0.5631013000000001,95.0,3,∆mal ∆glt
acetate,0.58416975,0.570152125,75.0,3,∆mal ∆glt
acetate,0.5811605,0.573229,50.0,3,∆mal ∆glt
acetate,0.579130375,0.575334375,25.0,3,∆mal ∆glt
acetate,0.577988,0.5765246500000001,5.0,3,∆mal ∆glt
acetate,0.5907588499999931,0.5631013000000001,95.0,4,∆mal ∆glt
acetate,0.58416975,0.570152125,75.0,4,∆mal ∆glt
acetate,0.5811605,0.573229,50.0,4,∆mal ∆glt
acetate,0.579130375,0.575334375,25.0,4,∆mal ∆glt
acetate,0.577988,0.5765246500000001,5.0,4,∆mal ∆glt
acetate,0.4947867499999972,0.4452192500000006,95.0,hyperparameter,∆mal ∆rbs
acetate,0.480186375,0.45855425,75.0,hyperparameter,∆mal ∆rbs
acetate,0.47534175,0.4638235,50.0,hyperparameter,∆mal ∆rbs
acetate,0.472342375,0.467023125,25.0,hyperparameter,∆mal ∆rbs
acetate,0.47076825000000094,0.4686541500000006,5.0,hyperparameter,∆mal ∆rbs
acetate,0.4947867499999972,0.4452192500000006,95.0,0,∆mal ∆rbs
acetate,0.480186375,0.45855425,75.0,0,∆mal ∆rbs
acetate,0.47534175,0.4638235,50.0,0,∆mal ∆rbs
acetate,0.472342375,0.467023125,25.0,0,∆mal ∆rbs
acetate,0.47076825000000094,0.4686541500000006,5.0,0,∆mal ∆rbs
acetate,0.4947867499999972,0.4452192500000006,95.0,1,∆mal ∆rbs
acetate,0.480186375,0.45855425,75.0,1,∆mal ∆rbs
acetate,0.47534175,0.4638235,50.0,1,∆mal ∆rbs
acetate,0.472342375,0.467023125,25.0,1,∆mal ∆rbs
acetate,0.47076825000000094,0.4686541500000006,5.0,1,∆mal ∆rbs
acetate,0.4947867499999972,0.4452192500000006,95.0,2,∆mal ∆rbs
acetate,0.480186375,0.45855425,75.0,2,∆mal ∆rbs
acetate,0.47534175,0.4638235,50.0,2,∆mal ∆rbs
acetate,0.472342375,0.467023125,25.0,2,∆mal ∆rbs
acetate,0.47076825000000094,0.4686541500000006,5.0,2,∆mal ∆rbs
acetate,0.4947867499999972,0.4452192500000006,95.0,3,∆mal ∆rbs
acetate,0.480186375,0.45855425,75.0,3,∆mal ∆rbs
acetate,0.47534175,0.4638235,50.0,3,∆mal ∆rbs
acetate,0.472342375,0.467023125,25.0,3,∆mal ∆rbs
acetate,0.47076825000000094,0.4686541500000006,5.0,3,∆mal ∆rbs
acetate,0.4947867499999972,0.4452192500000006,95.0,4,∆mal ∆rbs
acetate,0.480186375,0.45855425,75.0,4,∆mal ∆rbs
acetate,0.47534175,0.4638235,50.0,4,∆mal ∆rbs
acetate,0.472342375,0.467023125,25.0,4,∆mal ∆rbs
acetate,0.47076825000000094,0.4686541500000006,5.0,4,∆mal ∆rbs
acetate,0.6446193499999764,0.5559186750000001,95.0,hyperparameter,∆mgl
acetate,0.618725125,0.581253875,75.0,hyperparameter,∆mgl
acetate,0.609749,0.589853,50.0,hyperparameter,∆mgl
acetate,0.60392975,0.5950535,25.0,hyperparameter,∆mgl
acetate,0.601072950000002,0.5976281000000001,5.0,hyperparameter,∆mgl
acetate,0.6446193499999764,0.5559186750000001,95.0,0,∆mgl
acetate,0.618725125,0.581253875,75.0,0,∆mgl
acetate,0.609749,0.589853,50.0,0,∆mgl
acetate,0.60392975,0.5950535,25.0,0,∆mgl
acetate,0.601072950000002,0.5976281000000001,5.0,0,∆mgl
acetate,0.6446193499999764,0.5559186750000001,95.0,1,∆mgl
acetate,0.618725125,0.581253875,75.0,1,∆mgl
acetate,0.609749,0.589853,50.0,1,∆mgl
acetate,0.60392975,0.5950535,25.0,1,∆mgl
acetate,0.601072950000002,0.5976281000000001,5.0,1,∆mgl
acetate,0.6446193499999764,0.5559186750000001,95.0,2,∆mgl
acetate,0.618725125,0.581253875,75.0,2,∆mgl
acetate,0.609749,0.589853,50.0,2,∆mgl
acetate,0.60392975,0.5950535,25.0,2,∆mgl
acetate,0.601072950000002,0.5976281000000001,5.0,2,∆mgl
acetate,0.6446193499999764,0.5559186750000001,95.0,3,∆mgl
acetate,0.618725125,0.581253875,75.0,3,∆mgl
acetate,0.609749,0.589853,50.0,3,∆mgl
acetate,0.60392975,0.5950535,25.0,3,∆mgl
acetate,0.601072950000002,0.5976281000000001,5.0,3,∆mgl
acetate,0.6446193499999764,0.5559186750000001,95.0,4,∆mgl
acetate,0.618725125,0.581253875,75.0,4,∆mgl
acetate,0.609749,0.589853,50.0,4,∆mgl
acetate,0.60392975,0.5950535,25.0,4,∆mgl
acetate,0.601072950000002,0.5976281000000001,5.0,4,∆mgl
acetate,1.3071405000000076,0.07098813750000005,95.0,hyperparameter,∆mgl ∆dpp
acetate,0.75971225,0.255166,75.0,hyperparameter,∆mgl ∆dpp
acetate,0.575934,0.37709,50.0,hyperparameter,∆mgl ∆dpp
acetate,0.5080895,0.4405745,25.0,hyperparameter,∆mgl ∆dpp
acetate,0.48748579999999997,0.4626405499999999,5.0,hyperparameter,∆mgl ∆dpp
acetate,1.3071405000000076,0.07098813750000005,95.0,0,∆mgl ∆dpp
acetate,0.75971225,0.255166,75.0,0,∆mgl ∆dpp
acetate,0.575934,0.37709,50.0,0,∆mgl ∆dpp
acetate,0.5080895,0.4405745,25.0,0,∆mgl ∆dpp
acetate,0.48748579999999997,0.4626405499999999,5.0,0,∆mgl ∆dpp
acetate,1.3071405000000076,0.07098813750000005,95.0,1,∆mgl ∆dpp
acetate,0.75971225,0.255166,75.0,1,∆mgl ∆dpp
acetate,0.575934,0.37709,50.0,1,∆mgl ∆dpp
acetate,0.5080895,0.4405745,25.0,1,∆mgl ∆dpp
acetate,0.48748579999999997,0.4626405499999999,5.0,1,∆mgl ∆dpp
acetate,0.49081007499999973,0.44267630000000063,95.0,hyperparameter,∆mgl ∆flh
acetate,0.476408875,0.455251,75.0,hyperparameter,∆mgl ∆flh
acetate,0.471605,0.46013475,50.0,hyperparameter,∆mgl ∆flh
acetate,0.468488,0.46351,25.0,hyperparameter,∆mgl ∆flh
acetate,0.466969,0.4651526500000001,5.0,hyperparameter,∆mgl ∆flh
acetate,0.49081007499999973,0.44267630000000063,95.0,0,∆mgl ∆flh
acetate,0.476408875,0.455251,75.0,0,∆mgl ∆flh
acetate,0.471605,0.46013475,50.0,0,∆mgl ∆flh
acetate,0.468488,0.46351,25.0,0,∆mgl ∆flh
acetate,0.466969,0.4651526500000001,5.0,0,∆mgl ∆flh
acetate,0.49081007499999973,0.44267630000000063,95.0,1,∆mgl ∆flh
acetate,0.476408875,0.455251,75.0,1,∆mgl ∆flh
acetate,0.471605,0.46013475,50.0,1,∆mgl ∆flh
acetate,0.468488,0.46351,25.0,1,∆mgl ∆flh
acetate,0.466969,0.4651526500000001,5.0,1,∆mgl ∆flh
acetate,0.49081007499999973,0.44267630000000063,95.0,2,∆mgl ∆flh
acetate,0.476408875,0.455251,75.0,2,∆mgl ∆flh
acetate,0.471605,0.46013475,50.0,2,∆mgl ∆flh
acetate,0.468488,0.46351,25.0,2,∆mgl ∆flh
acetate,0.466969,0.4651526500000001,5.0,2,∆mgl ∆flh
acetate,0.49081007499999973,0.44267630000000063,95.0,3,∆mgl ∆flh
acetate,0.476408875,0.455251,75.0,3,∆mgl ∆flh
acetate,0.471605,0.46013475,50.0,3,∆mgl ∆flh
acetate,0.468488,0.46351,25.0,3,∆mgl ∆flh
acetate,0.466969,0.4651526500000001,5.0,3,∆mgl ∆flh
acetate,0.49081007499999973,0.44267630000000063,95.0,4,∆mgl ∆flh
acetate,0.476408875,0.455251,75.0,4,∆mgl ∆flh
acetate,0.471605,0.46013475,50.0,4,∆mgl ∆flh
acetate,0.468488,0.46351,25.0,4,∆mgl ∆flh
acetate,0.466969,0.4651526500000001,5.0,4,∆mgl ∆flh
acetate,0.5970999249999891,0.5122287750000014,95.0,hyperparameter,∆mgl ∆glt
acetate,0.573964875,0.535738625,75.0,hyperparameter,∆mgl ∆glt
acetate,0.56448675,0.5450699999999999,50.0,hyperparameter,∆mgl ∆glt
acetate,0.558951,0.550165,25.0,hyperparameter,∆mgl ∆glt
acetate,0.556433,0.5529708000000008,5.0,hyperparameter,∆mgl ∆glt
acetate,0.5970999249999891,0.5122287750000014,95.0,0,∆mgl ∆glt
acetate,0.573964875,0.535738625,75.0,0,∆mgl ∆glt
acetate,0.56448675,0.5450699999999999,50.0,0,∆mgl ∆glt
acetate,0.558951,0.550165,25.0,0,∆mgl ∆glt
acetate,0.556433,0.5529708000000008,5.0,0,∆mgl ∆glt
acetate,0.5970999249999891,0.5122287750000014,95.0,1,∆mgl ∆glt
acetate,0.573964875,0.535738625,75.0,1,∆mgl ∆glt
acetate,0.56448675,0.5450699999999999,50.0,1,∆mgl ∆glt
acetate,0.558951,0.550165,25.0,1,∆mgl ∆glt
acetate,0.556433,0.5529708000000008,5.0,1,∆mgl ∆glt
acetate,0.5970999249999891,0.5122287750000014,95.0,2,∆mgl ∆glt
acetate,0.573964875,0.535738625,75.0,2,∆mgl ∆glt
acetate,0.56448675,0.5450699999999999,50.0,2,∆mgl ∆glt
acetate,0.558951,0.550165,25.0,2,∆mgl ∆glt
acetate,0.556433,0.5529708000000008,5.0,2,∆mgl ∆glt
acetate,0.5970999249999891,0.5122287750000014,95.0,3,∆mgl ∆glt
acetate,0.573964875,0.535738625,75.0,3,∆mgl ∆glt
acetate,0.56448675,0.5450699999999999,50.0,3,∆mgl ∆glt
acetate,0.558951,0.550165,25.0,3,∆mgl ∆glt
acetate,0.556433,0.5529708000000008,5.0,3,∆mgl ∆glt
acetate,0.5970999249999891,0.5122287750000014,95.0,4,∆mgl ∆glt
acetate,0.573964875,0.535738625,75.0,4,∆mgl ∆glt
acetate,0.56448675,0.5450699999999999,50.0,4,∆mgl ∆glt
acetate,0.558951,0.550165,25.0,4,∆mgl ∆glt
acetate,0.556433,0.5529708000000008,5.0,4,∆mgl ∆glt
acetate,2.0167102500000005,0.111545275,95.0,hyperparameter,∆mgl ∆opp
acetate,1.3970012500000002,0.26051687500000004,75.0,hyperparameter,∆mgl ∆opp
acetate,1.0558475,0.38561075,50.0,hyperparameter,∆mgl ∆opp
acetate,0.8060987500000001,0.4995095,25.0,hyperparameter,∆mgl ∆opp
acetate,0.6926722500000001,0.5584099,5.0,hyperparameter,∆mgl ∆opp
acetate,2.0167102500000005,0.111545275,95.0,0,∆mgl ∆opp
acetate,1.3970012500000002,0.26051687500000004,75.0,0,∆mgl ∆opp
acetate,1.0558475,0.38561075,50.0,0,∆mgl ∆opp
acetate,0.8060987500000001,0.4995095,25.0,0,∆mgl ∆opp
acetate,0.6926722500000001,0.5584099,5.0,0,∆mgl ∆opp
acetate,0.5197835999999828,0.432349575000002,95.0,hyperparameter,∆mgl ∆rbs
acetate,0.49788875,0.457773875,75.0,hyperparameter,∆mgl ∆rbs
acetate,0.488512,0.4670895,50.0,hyperparameter,∆mgl ∆rbs
acetate,0.483056875,0.47290912500000004,25.0,hyperparameter,∆mgl ∆rbs
acetate,0.47969460000000147,0.4756836500000001,5.0,hyperparameter,∆mgl ∆rbs
acetate,0.5197835999999828,0.432349575000002,95.0,0,∆mgl ∆rbs
acetate,0.49788875,0.457773875,75.0,0,∆mgl ∆rbs
acetate,0.488512,0.4670895,50.0,0,∆mgl ∆rbs
acetate,0.483056875,0.47290912500000004,25.0,0,∆mgl ∆rbs
acetate,0.47969460000000147,0.4756836500000001,5.0,0,∆mgl ∆rbs
acetate,0.5197835999999828,0.432349575000002,95.0,1,∆mgl ∆rbs
acetate,0.49788875,0.457773875,75.0,1,∆mgl ∆rbs
acetate,0.488512,0.4670895,50.0,1,∆mgl ∆rbs
acetate,0.483056875,0.47290912500000004,25.0,1,∆mgl ∆rbs
acetate,0.47969460000000147,0.4756836500000001,5.0,1,∆mgl ∆rbs
acetate,0.5197835999999828,0.432349575000002,95.0,2,∆mgl ∆rbs
acetate,0.49788875,0.457773875,75.0,2,∆mgl ∆rbs
acetate,0.488512,0.4670895,50.0,2,∆mgl ∆rbs
acetate,0.483056875,0.47290912500000004,25.0,2,∆mgl ∆rbs
acetate,0.47969460000000147,0.4756836500000001,5.0,2,∆mgl ∆rbs
acetate,0.5197835999999828,0.432349575000002,95.0,3,∆mgl ∆rbs
acetate,0.49788875,0.457773875,75.0,3,∆mgl ∆rbs
acetate,0.488512,0.4670895,50.0,3,∆mgl ∆rbs
acetate,0.483056875,0.47290912500000004,25.0,3,∆mgl ∆rbs
acetate,0.47969460000000147,0.4756836500000001,5.0,3,∆mgl ∆rbs
acetate,0.5197835999999828,0.432349575000002,95.0,4,∆mgl ∆rbs
acetate,0.49788875,0.457773875,75.0,4,∆mgl ∆rbs
acetate,0.488512,0.4670895,50.0,4,∆mgl ∆rbs
acetate,0.483056875,0.47290912500000004,25.0,4,∆mgl ∆rbs
acetate,0.47969460000000147,0.4756836500000001,5.0,4,∆mgl ∆rbs
acetate,0.619714874999978,0.45867232500000155,95.0,hyperparameter,∆nmp
acetate,0.577093875,0.503977125,75.0,hyperparameter,∆nmp
acetate,0.560632,0.52150825,50.0,hyperparameter,∆nmp
acetate,0.54965475,0.5323893749999999,25.0,hyperparameter,∆nmp
acetate,0.5448094500000001,0.5381128000000017,5.0,hyperparameter,∆nmp
acetate,0.619714874999978,0.45867232500000155,95.0,0,∆nmp
acetate,0.577093875,0.503977125,75.0,0,∆nmp
acetate,0.560632,0.52150825,50.0,0,∆nmp
acetate,0.54965475,0.5323893749999999,25.0,0,∆nmp
acetate,0.5448094500000001,0.5381128000000017,5.0,0,∆nmp
acetate,0.619714874999978,0.45867232500000155,95.0,1,∆nmp
acetate,0.577093875,0.503977125,75.0,1,∆nmp
acetate,0.560632,0.52150825,50.0,1,∆nmp
acetate,0.54965475,0.5323893749999999,25.0,1,∆nmp
acetate,0.5448094500000001,0.5381128000000017,5.0,1,∆nmp
acetate,0.619714874999978,0.45867232500000155,95.0,2,∆nmp
acetate,0.577093875,0.503977125,75.0,2,∆nmp
acetate,0.560632,0.52150825,50.0,2,∆nmp
acetate,0.54965475,0.5323893749999999,25.0,2,∆nmp
acetate,0.5448094500000001,0.5381128000000017,5.0,2,∆nmp
acetate,0.619714874999978,0.45867232500000155,95.0,3,∆nmp
acetate,0.577093875,0.503977125,75.0,3,∆nmp
acetate,0.560632,0.52150825,50.0,3,∆nmp
acetate,0.54965475,0.5323893749999999,25.0,3,∆nmp
acetate,0.5448094500000001,0.5381128000000017,5.0,3,∆nmp
acetate,0.619714874999978,0.45867232500000155,95.0,4,∆nmp
acetate,0.577093875,0.503977125,75.0,4,∆nmp
acetate,0.560632,0.52150825,50.0,4,∆nmp
acetate,0.54965475,0.5323893749999999,25.0,4,∆nmp
acetate,0.5448094500000001,0.5381128000000017,5.0,4,∆nmp
acetate,1.2445890000000024,0.21617647500000003,95.0,hyperparameter,∆nmp ∆dpp
acetate,0.752845125,0.45300775,75.0,hyperparameter,∆nmp ∆dpp
acetate,0.6018675,0.51672075,50.0,hyperparameter,∆nmp ∆dpp
acetate,0.54938225,0.529796,25.0,hyperparameter,∆nmp ∆dpp
acetate,0.53871935,0.53314215,5.0,hyperparameter,∆nmp ∆dpp
acetate,1.2445890000000024,0.21617647500000003,95.0,0,∆nmp ∆dpp
acetate,0.752845125,0.45300775,75.0,0,∆nmp ∆dpp
acetate,0.6018675,0.51672075,50.0,0,∆nmp ∆dpp
acetate,0.54938225,0.529796,25.0,0,∆nmp ∆dpp
acetate,0.53871935,0.53314215,5.0,0,∆nmp ∆dpp
acetate,1.2445890000000024,0.21617647500000003,95.0,1,∆nmp ∆dpp
acetate,0.752845125,0.45300775,75.0,1,∆nmp ∆dpp
acetate,0.6018675,0.51672075,50.0,1,∆nmp ∆dpp
acetate,0.54938225,0.529796,25.0,1,∆nmp ∆dpp
acetate,0.53871935,0.53314215,5.0,1,∆nmp ∆dpp
acetate,0.5059401499999957,0.4737298000000005,95.0,hyperparameter,∆nmp ∆flh
acetate,0.495981375,0.482320375,75.0,hyperparameter,∆nmp ∆flh
acetate,0.49285075,0.48543,50.0,hyperparameter,∆nmp ∆flh
acetate,0.49096487499999997,0.4875525,25.0,hyperparameter,∆nmp ∆flh
acetate,0.4899178000000008,0.4885358500000003,5.0,hyperparameter,∆nmp ∆flh
acetate,0.5059401499999957,0.4737298000000005,95.0,0,∆nmp ∆flh
acetate,0.495981375,0.482320375,75.0,0,∆nmp ∆flh
acetate,0.49285075,0.48543,50.0,0,∆nmp ∆flh
acetate,0.49096487499999997,0.4875525,25.0,0,∆nmp ∆flh
acetate,0.4899178000000008,0.4885358500000003,5.0,0,∆nmp ∆flh
acetate,0.5059401499999957,0.4737298000000005,95.0,1,∆nmp ∆flh
acetate,0.495981375,0.482320375,75.0,1,∆nmp ∆flh
acetate,0.49285075,0.48543,50.0,1,∆nmp ∆flh
acetate,0.49096487499999997,0.4875525,25.0,1,∆nmp ∆flh
acetate,0.4899178000000008,0.4885358500000003,5.0,1,∆nmp ∆flh
acetate,0.5059401499999957,0.4737298000000005,95.0,2,∆nmp ∆flh
acetate,0.495981375,0.482320375,75.0,2,∆nmp ∆flh
acetate,0.49285075,0.48543,50.0,2,∆nmp ∆flh
acetate,0.49096487499999997,0.4875525,25.0,2,∆nmp ∆flh
acetate,0.4899178000000008,0.4885358500000003,5.0,2,∆nmp ∆flh
acetate,0.5059401499999957,0.4737298000000005,95.0,3,∆nmp ∆flh
acetate,0.495981375,0.482320375,75.0,3,∆nmp ∆flh
acetate,0.49285075,0.48543,50.0,3,∆nmp ∆flh
acetate,0.49096487499999997,0.4875525,25.0,3,∆nmp ∆flh
acetate,0.4899178000000008,0.4885358500000003,5.0,3,∆nmp ∆flh
acetate,0.5059401499999957,0.4737298000000005,95.0,4,∆nmp ∆flh
acetate,0.495981375,0.482320375,75.0,4,∆nmp ∆flh
acetate,0.49285075,0.48543,50.0,4,∆nmp ∆flh
acetate,0.49096487499999997,0.4875525,25.0,4,∆nmp ∆flh
acetate,0.4899178000000008,0.4885358500000003,5.0,4,∆nmp ∆flh
acetate,0.5878743999999985,0.5010819000000012,95.0,hyperparameter,∆nmp ∆glt
acetate,0.564131125,0.5245695,75.0,hyperparameter,∆nmp ∆glt
acetate,0.5550722499999999,0.53354425,50.0,hyperparameter,∆nmp ∆glt
acetate,0.548929875,0.5391745,25.0,hyperparameter,∆nmp ∆glt
acetate,0.5460921500000013,0.5421097500000003,5.0,hyperparameter,∆nmp ∆glt
acetate,0.5878743999999985,0.5010819000000012,95.0,0,∆nmp ∆glt
acetate,0.564131125,0.5245695,75.0,0,∆nmp ∆glt
acetate,0.5550722499999999,0.53354425,50.0,0,∆nmp ∆glt
acetate,0.548929875,0.5391745,25.0,0,∆nmp ∆glt
acetate,0.5460921500000013,0.5421097500000003,5.0,0,∆nmp ∆glt
acetate,0.5878743999999985,0.5010819000000012,95.0,1,∆nmp ∆glt
acetate,0.564131125,0.5245695,75.0,1,∆nmp ∆glt
acetate,0.5550722499999999,0.53354425,50.0,1,∆nmp ∆glt
acetate,0.548929875,0.5391745,25.0,1,∆nmp ∆glt
acetate,0.5460921500000013,0.5421097500000003,5.0,1,∆nmp ∆glt
acetate,0.5878743999999985,0.5010819000000012,95.0,2,∆nmp ∆glt
acetate,0.564131125,0.5245695,75.0,2,∆nmp ∆glt
acetate,0.5550722499999999,0.53354425,50.0,2,∆nmp ∆glt
acetate,0.548929875,0.5391745,25.0,2,∆nmp ∆glt
acetate,0.5460921500000013,0.5421097500000003,5.0,2,∆nmp ∆glt
acetate,0.5878743999999985,0.5010819000000012,95.0,3,∆nmp ∆glt
acetate,0.564131125,0.5245695,75.0,3,∆nmp ∆glt
acetate,0.5550722499999999,0.53354425,50.0,3,∆nmp ∆glt
acetate,0.548929875,0.5391745,25.0,3,∆nmp ∆glt
acetate,0.5460921500000013,0.5421097500000003,5.0,3,∆nmp ∆glt
acetate,0.5878743999999985,0.5010819000000012,95.0,4,∆nmp ∆glt
acetate,0.564131125,0.5245695,75.0,4,∆nmp ∆glt
acetate,0.5550722499999999,0.53354425,50.0,4,∆nmp ∆glt
acetate,0.548929875,0.5391745,25.0,4,∆nmp ∆glt
acetate,0.5460921500000013,0.5421097500000003,5.0,4,∆nmp ∆glt
acetate,1.9669260000000002,0.047002159999999994,95.0,hyperparameter,∆nmp ∆opp
acetate,1.4265225,0.177279875,75.0,hyperparameter,∆nmp ∆opp
acetate,1.00667,0.35147,50.0,hyperparameter,∆nmp ∆opp
acetate,0.7664813749999999,0.470582375,25.0,hyperparameter,∆nmp ∆opp
acetate,0.6444726000000001,0.5276641,5.0,hyperparameter,∆nmp ∆opp
acetate,1.9669260000000002,0.047002159999999994,95.0,0,∆nmp ∆opp
acetate,1.4265225,0.177279875,75.0,0,∆nmp ∆opp
acetate,1.00667,0.35147,50.0,0,∆nmp ∆opp
acetate,0.7664813749999999,0.470582375,25.0,0,∆nmp ∆opp
acetate,0.6444726000000001,0.5276641,5.0,0,∆nmp ∆opp
acetate,0.5124613499999726,0.4699844250000001,95.0,hyperparameter,∆nmp ∆rbs
acetate,0.4985395,0.48008,75.0,hyperparameter,∆nmp ∆rbs
acetate,0.4939585,0.48423125,50.0,hyperparameter,∆nmp ∆rbs
acetate,0.49126475,0.486824875,25.0,hyperparameter,∆nmp ∆rbs
acetate,0.48987370000000113,0.48811575000000024,5.0,hyperparameter,∆nmp ∆rbs
acetate,0.5124613499999726,0.4699844250000001,95.0,0,∆nmp ∆rbs
acetate,0.4985395,0.48008,75.0,0,∆nmp ∆rbs
acetate,0.4939585,0.48423125,50.0,0,∆nmp ∆rbs
acetate,0.49126475,0.486824875,25.0,0,∆nmp ∆rbs
acetate,0.48987370000000113,0.48811575000000024,5.0,0,∆nmp ∆rbs
acetate,0.5124613499999726,0.4699844250000001,95.0,1,∆nmp ∆rbs
acetate,0.4985395,0.48008,75.0,1,∆nmp ∆rbs
acetate,0.4939585,0.48423125,50.0,1,∆nmp ∆rbs
acetate,0.49126475,0.486824875,25.0,1,∆nmp ∆rbs
acetate,0.48987370000000113,0.48811575000000024,5.0,1,∆nmp ∆rbs
acetate,0.5124613499999726,0.4699844250000001,95.0,2,∆nmp ∆rbs
acetate,0.4985395,0.48008,75.0,2,∆nmp ∆rbs
