well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
F9,0.085,GC001,1,acetate,2021-07-27,2,0.0,0.07925925925925927,WT,WT
F9,0.085,GC001,1,acetate,2021-07-27,2,0.12555555555555556,0.07925925925925927,WT,WT
F9,0.085,GC001,1,acetate,2021-07-27,2,0.2511111111111111,0.07918518518518519,WT,WT
F9,0.086,GC001,1,acetate,2021-07-27,2,0.37666666666666665,0.07925925925925927,WT,WT
F9,0.086,GC001,1,acetate,2021-07-27,2,0.5022222222222222,0.0792962962962963,WT,WT
F9,0.086,GC001,1,acetate,2021-07-27,2,0.6277777777777778,0.07918518518518518,WT,WT
F9,0.086,GC001,1,acetate,2021-07-27,2,0.7533333333333333,0.07929629629629631,WT,WT
F9,0.086,GC001,1,acetate,2021-07-27,2,0.8788888888888889,0.07918518518518518,WT,WT
F9,0.087,GC001,1,acetate,2021-07-27,2,1.0044444444444445,0.07933333333333335,WT,WT
F9,0.087,GC001,1,acetate,2021-07-27,2,1.13,0.07922222222222224,WT,WT
F9,0.087,GC001,1,acetate,2021-07-27,2,1.2555555555555555,0.0792962962962963,WT,WT
F9,0.087,GC001,1,acetate,2021-07-27,2,1.3811111111111112,0.07925925925925927,WT,WT
F9,0.088,GC001,1,acetate,2021-07-27,2,1.5066666666666666,0.07918518518518518,WT,WT
F9,0.088,GC001,1,acetate,2021-07-27,2,1.6322222222222222,0.07925925925925927,WT,WT
F9,0.088,GC001,1,acetate,2021-07-27,2,1.7577777777777779,0.07929629629629631,WT,WT
F9,0.089,GC001,1,acetate,2021-07-27,2,1.8833333333333333,0.07922222222222224,WT,WT
F9,0.089,GC001,1,acetate,2021-07-27,2,2.008888888888889,0.07933333333333335,WT,WT
F9,0.089,GC001,1,acetate,2021-07-27,2,2.1344444444444446,0.07940740740740741,WT,WT
F9,0.09,GC001,1,acetate,2021-07-27,2,2.26,0.07933333333333333,WT,WT
F9,0.09,GC001,1,acetate,2021-07-27,2,2.3855555555555554,0.0792962962962963,WT,WT
F9,0.09,GC001,1,acetate,2021-07-27,2,2.511111111111111,0.07929629629629631,WT,WT
F9,0.091,GC001,1,acetate,2021-07-27,2,2.6366666666666667,0.07925925925925927,WT,WT
F9,0.091,GC001,1,acetate,2021-07-27,2,2.7622222222222224,0.07933333333333335,WT,WT
F9,0.092,GC001,1,acetate,2021-07-27,2,2.887777777777778,0.07940740740740741,WT,WT
F9,0.092,GC001,1,acetate,2021-07-27,2,3.013333333333333,0.07944444444444444,WT,WT
F9,0.092,GC001,1,acetate,2021-07-27,2,3.138888888888889,0.07922222222222221,WT,WT
F9,0.093,GC001,1,acetate,2021-07-27,2,3.2644444444444445,0.07929629629629631,WT,WT
F9,0.093,GC001,1,acetate,2021-07-27,2,3.39,0.07929629629629631,WT,WT
F9,0.094,GC001,1,acetate,2021-07-27,2,3.5155555555555558,0.07937037037037038,WT,WT
F9,0.095,GC001,1,acetate,2021-07-27,2,3.641111111111111,0.07925925925925927,WT,WT
F9,0.095,GC001,1,acetate,2021-07-27,2,3.7666666666666666,0.07918518518518518,WT,WT
F9,0.096,GC001,1,acetate,2021-07-27,2,3.8922222222222222,0.07940740740740741,WT,WT
F9,0.097,GC001,1,acetate,2021-07-27,2,4.017777777777778,0.07933333333333335,WT,WT
F9,0.098,GC001,1,acetate,2021-07-27,2,4.1433333333333335,0.07940740740740741,WT,WT
F9,0.098,GC001,1,acetate,2021-07-27,2,4.268888888888889,0.07933333333333335,WT,WT
F9,0.099,GC001,1,acetate,2021-07-27,2,4.394444444444445,0.07937037037037038,WT,WT
F9,0.1,GC001,1,acetate,2021-07-27,2,4.52,0.07925925925925927,WT,WT
F9,0.101,GC001,1,acetate,2021-07-27,2,4.645555555555555,0.07944444444444444,WT,WT
F9,0.103,GC001,1,acetate,2021-07-27,2,4.771111111111111,0.07940740740740741,WT,WT
F9,0.104,GC001,1,acetate,2021-07-27,2,4.8966666666666665,0.07929629629629631,WT,WT
F9,0.105,GC001,1,acetate,2021-07-27,2,5.022222222222222,0.07944444444444446,WT,WT
F9,0.107,GC001,1,acetate,2021-07-27,2,5.147777777777778,0.07951851851851853,WT,WT
F9,0.108,GC001,1,acetate,2021-07-27,2,5.273333333333333,0.07944444444444444,WT,WT
F9,0.11,GC001,1,acetate,2021-07-27,2,5.398888888888889,0.07944444444444444,WT,WT
F9,0.112,GC001,1,acetate,2021-07-27,2,5.524444444444445,0.07937037037037038,WT,WT
F9,0.114,GC001,1,acetate,2021-07-27,2,5.65,0.0794814814814815,WT,WT
F9,0.116,GC001,1,acetate,2021-07-27,2,5.775555555555556,0.0792962962962963,WT,WT
