strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,run_number,identifier,class
∆dpp ∆flh,0.0,0.030518518518518528,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.12555555555555553,0.0325185185185185,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.25111111111111095,0.03455555555555556,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.3766666666666666,0.036518518518518506,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.5022222222222222,0.038444444444444434,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.6277777777777777,0.041592592592592584,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.7533333333333333,0.043592592592592586,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.8788888888888889,0.0465185185185185,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.0044444444444443,0.04962962962962962,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.13,0.05340740740740742,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.2555555555555555,0.05755555555555557,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.3811111111111107,0.061481481481481456,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.5066666666666664,0.06451851851851852,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.632222222222222,0.06955555555555555,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.7577777777777777,0.07448148148148148,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.8833333333333333,0.07955555555555556,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.008888888888889,0.08355555555555556,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.134444444444444,0.0885925925925926,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.26,0.09344444444444443,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.3855555555555554,0.0984074074074074,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.511111111111111,0.10537037037037035,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.6366666666666667,0.10940740740740741,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.762222222222222,0.11648148148148148,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.8877777777777776,0.12248148148148148,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,3.013333333333333,0.13055555555555554,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,3.138888888888889,0.13737037037037036,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,3.2644444444444445,0.1454814814814815,1,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.0,0.030666666666666648,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.12555555555555564,0.03251851851851853,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.2511111111111112,0.034518518518518504,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.3766666666666666,0.03655555555555556,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.5022222222222222,0.038518518518518494,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.6277777777777779,0.040444444444444436,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.7533333333333333,0.042592592592592585,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,0.8788888888888889,0.04559259259259259,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.0044444444444447,0.0485185185185185,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.13,0.05162962962962962,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.2555555555555555,0.05540740740740742,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.3811111111111112,0.05855555555555557,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.5066666666666664,0.06248148148148146,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.632222222222222,0.06751851851851852,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.7577777777777777,0.07155555555555555,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,1.8833333333333333,0.07648148148148148,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.008888888888889,0.08155555555555556,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.1344444444444446,0.08555555555555557,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.26,0.0915925925925926,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.3855555555555554,0.09744444444444443,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.511111111111111,0.1014074074074074,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.6366666666666667,0.10737037037037035,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.7622222222222224,0.11340740740740742,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,2.8877777777777776,0.11948148148148148,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,3.013333333333333,0.12648148148148147,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,3.138888888888889,0.13355555555555554,2,acetate,2021-08-18,2,GC071,Double KO
∆dpp ∆flh,3.2644444444444445,0.14137037037037037,2,acetate,2021-08-18,2,GC071,Double KO
