well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class
C3,0.093,GC064,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆opp ∆rbs,Double KO
C4,0.097,GC079,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mgl ∆rbs,Double KO
C5,0.097,GC099,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆nmp ∆flh,Double KO
C6,0.094,GC082,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mgl ∆flh,Double KO
C7,0.095,GC072,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆nmp ∆rbs,Double KO
C8,0.095,GC066,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆his ∆rbs,Double KO
C9,0.098,GC090,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆pot ∆rbs,Double KO
C10,0.091,GC085,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mal ∆rbs,Double KO
D3,0.094,GC064,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆opp ∆rbs,Double KO
D4,0.094,GC079,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mgl ∆rbs,Double KO
D5,0.097,GC099,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆nmp ∆flh,Double KO
D6,0.097,GC082,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mgl ∆flh,Double KO
D7,0.096,GC072,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆nmp ∆rbs,Double KO
D8,0.092,GC066,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆his ∆rbs,Double KO
D9,0.095,GC090,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆pot ∆rbs,Double KO
D10,0.092,GC085,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mal ∆rbs,Double KO
E3,0.092,GC064,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆opp ∆rbs,Double KO
E4,0.094,GC079,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mgl ∆rbs,Double KO
E5,0.096,GC099,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆nmp ∆flh,Double KO
E6,0.097,GC082,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mgl ∆flh,Double KO
E7,0.095,GC072,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆nmp ∆rbs,Double KO
E8,0.095,GC066,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆his ∆rbs,Double KO
E9,0.097,GC090,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆pot ∆rbs,Double KO
E10,0.092,GC085,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆mal ∆rbs,Double KO
F3,0.095,GC067,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆opp ∆flh,Double KO
F4,0.096,GC067,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆opp ∆flh,Double KO
F5,0.095,GC067,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆opp ∆flh,Double KO
F6,0.098,GC071,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆dpp ∆flh,Double KO
F7,0.1,GC071,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆dpp ∆flh,Double KO
F8,0.098,GC071,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆dpp ∆flh,Double KO
F9,0.097,GC068,1,acetate,2021-08-18,2,0.0,0.07922222222222224,∆his ∆flh,Double KO
F10,0.098,GC068,2,acetate,2021-08-18,2,0.0,0.07922222222222224,∆his ∆flh,Double KO
F11,0.094,GC068,3,acetate,2021-08-18,2,0.0,0.07922222222222224,∆his ∆flh,Double KO
C3,0.094,GC064,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆opp ∆rbs,Double KO
C4,0.098,GC079,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆mgl ∆rbs,Double KO
C5,0.097,GC099,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆nmp ∆flh,Double KO
C6,0.095,GC082,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆mgl ∆flh,Double KO
C7,0.096,GC072,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆nmp ∆rbs,Double KO
C8,0.095,GC066,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆his ∆rbs,Double KO
C9,0.099,GC090,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆pot ∆rbs,Double KO
C10,0.092,GC085,1,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆mal ∆rbs,Double KO
D3,0.095,GC064,2,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆opp ∆rbs,Double KO
D4,0.095,GC079,2,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆mgl ∆rbs,Double KO
D5,0.098,GC099,2,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆nmp ∆flh,Double KO
D6,0.098,GC082,2,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆mgl ∆flh,Double KO
D7,0.097,GC072,2,acetate,2021-08-18,2,0.12555555555555556,0.07922222222222221,∆nmp ∆rbs,Double KO
