strain,elapsed_time_hr,od_600nm,technical_replicate,growth_medium,date,identifier,class
∆rbs,1.5066666666666666,0.1337037037037037,2,glucose,2021-07-21,GC050,Single KO
∆rbs,1.6322222222222222,0.14970370370370373,2,glucose,2021-07-21,GC050,Single KO
∆rbs,1.7577777777777777,0.1696666666666667,2,glucose,2021-07-21,GC050,Single KO
∆rbs,1.883055555555556,0.19170370370370374,2,glucose,2021-07-21,GC050,Single KO
∆rbs,2.008888888888889,0.21966666666666668,2,glucose,2021-07-21,GC050,Single KO
∆rbs,2.134444444444444,0.24481481481481482,2,glucose,2021-07-21,GC050,Single KO
∆rbs,2.26,0.2836666666666667,2,glucose,2021-07-21,GC050,Single KO
∆rbs,2.3855555555555554,0.3287407407407407,2,glucose,2021-07-21,GC050,Single KO
∆rbs,0.0,0.03192592592592591,3,glucose,2021-07-21,GC050,Single KO
∆rbs,0.12555555555555556,0.036037037037037034,3,glucose,2021-07-21,GC050,Single KO
∆rbs,0.25111111111111106,0.03981481481481482,3,glucose,2021-07-21,GC050,Single KO
∆rbs,0.3766666666666667,0.04377777777777779,3,glucose,2021-07-21,GC050,Single KO
∆rbs,0.5022222222222222,0.049777777777777796,3,glucose,2021-07-21,GC050,Single KO
∆rbs,0.6277777777777778,0.055666666666666684,3,glucose,2021-07-21,GC050,Single KO
∆rbs,0.7533333333333334,0.06377777777777778,3,glucose,2021-07-21,GC050,Single KO
∆rbs,0.8788888888888889,0.07277777777777779,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.0044444444444443,0.08285185185185186,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.13,0.09377777777777778,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.2555555555555555,0.10574074074074073,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.381111111111111,0.11981481481481483,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.5066666666666666,0.1337037037037037,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.6322222222222222,0.15070370370370373,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.7577777777777777,0.1696666666666667,3,glucose,2021-07-21,GC050,Single KO
∆rbs,1.883055555555556,0.18970370370370374,3,glucose,2021-07-21,GC050,Single KO
∆rbs,2.008888888888889,0.21666666666666667,3,glucose,2021-07-21,GC050,Single KO
∆rbs,2.134444444444444,0.2378148148148148,3,glucose,2021-07-21,GC050,Single KO
∆rbs,2.26,0.27066666666666667,3,glucose,2021-07-21,GC050,Single KO
∆rbs,2.3855555555555554,0.31874074074074077,3,glucose,2021-07-21,GC050,Single KO
